,id,miles,price,state,year,capacity,Certified,brand,model,gearbox,dwheel,ext,int,name,powertrain
850,698961455,6510,23780,TX,2017,,1,Acura,ILX,auto,FWD,Gray,Ebony,Certified 2017 Acura ILX,8-Speed Automatic with Auto-Shift | FWD
851,690091320,6837,22998,IL,2016,2.4,1,Acura,ILX,auto,FWD,Gray,Ebony,Certified 2016 Acura ILX 2.4L,8-Speed Automatic with Auto-Shift | FWD
852,670467135,7175,24749,TX,2017,,1,Acura,ILX,auto,FWD,Crystal Black Pearl,Ebony,Certified 2017 Acura ILX,8-Speed Automatic with Auto-Shift | FWD
853,694937483,7301,21799,TX,2017,,1,Acura,ILX,auto,FWD,Bellanova White Pearl,Ebony,Certified 2017 Acura ILX Base,8-Speed Automatic with Auto-Shift | FWD
854,698353179,8286,23989,TX,2016,,0,Acura,ILX,auto,FWD,Crystal Black Pearl,Ebony,Used 2016 Acura ILX ACTIVE SERVICE LOANER,8-Speed Automatic with Auto-Shift | FWD
855,698353158,8857,24700,CA,2016,,0,Acura,ILX,auto,FWD,Basque Red Pearl Ii,Parchment,Used 2016 Acura ILX ACTIVE SERVICE LOANER,8-Speed Automatic with Auto-Shift | FWD
856,699933385,9313,18900,NJ,2016,,0,Acura,ILX,auto,FWD,Graphite Luster Metallic,Ebony,Used 2016 Acura ILX,8-Speed Automatic with Auto-Shift | FWD
857,688165777,10831,21900,CA,2016,2.4,0,Acura,ILX,auto,FWD,Catalina Blue Pearl,,Used 2016 Acura ILX 2.4L,8-Speed Automatic with Auto-Shift | FWD
858,696612578,11912,19999,NJ,2014,2.4,1,Acura,ILX,manual,FWD,Silver Moon Metallic,Ebony,Certified 2014 Acura ILX 2.4L w/Premium Package,6-Speed Manual w/OD | FWD
859,690286106,12300,24577,CO,2016,2.4,0,Acura,ILX,auto,FWD,Graphite Luster Metallic,Graystone,Used 2016 Acura ILX 2.4L,8-Speed Automatic with Auto-Shift | FWD
860,695337681,13692,21695,FL,2016,2.4,1,Acura,ILX,auto|manual,FWD,Graphite Luster Metallic,Ebony,Certified 2016 Acura ILX 2.4L,8-Speed Auto-Shift Manual w/OD | FWD
861,699584483,14385,21256,TX,2016,2.4,0,Acura,ILX,auto,FWD,Black,Graystone,Used 2016 Acura ILX 2.4L,8-Speed Automatic with Auto-Shift | FWD
862,696965322,16104,21900,CA,2016,2.4,1,Acura,ILX,auto,FWD,Bellanova White Pearl,,Certified 2016 Acura ILX 2.4L,8-Speed Automatic with Auto-Shift | FWD
863,699475000,16477,23725,FL,2016,2.4,1,Acura,ILX,auto,FWD,Catalina Blue Pearl,Graystone,Certified 2016 Acura ILX 2.4L,Automatic | FWD
864,696612396,18896,18999,NJ,2013,2.0,1,Acura,ILX,auto,FWD,Crystal Black Pearl,Ebony,Certified 2013 Acura ILX 2.0L,5-Speed Automatic w/Manual Shift | FWD
865,698100436,19057,20900,NJ,2016,2.4,0,Acura,ILX,auto|manual,FWD,Bellanova White Pearl,Parchment,Used 2016 Acura ILX 2.4L,8-Speed Auto-Shift Manual w/OD | FWD
866,699716772,19245,18875,TX,2015,2.0,0,Acura,ILX,auto,FWD,Black,Ebony,Used 2015 Acura ILX 2.0L,5-Speed Automatic | FWD
867,684514674,23165,17990,OK,2013,2.4,0,Acura,ILX,manual,FWD,Polished Metal Metallic,Ebony,Used 2013 Acura ILX 2.4L Premium,6-Speed Manual | FWD
868,696612512,24603,18999,NJ,2013,2.0,1,Acura,ILX,auto,FWD,Polished Metal Metallic,Parchment,Certified 2013 Acura ILX 2.0L,5-Speed Automatic w/Manual Shift | FWD
869,694741103,24776,15395,VA,2014,2.0,0,Acura,ILX,auto,FWD,Bellanova White Pearl,Ebony,Used 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
870,696871598,25078,17990,VA,2014,2.0,0,Acura,ILX,auto,FWD,Polished Metal Metallic,Parchment,Used 2014 Acura ILX 2.0L Technology,5-Speed Automatic | FWD
871,696612413,25179,18999,NJ,2013,2.4,1,Acura,ILX,manual,FWD,Silver Moon Metallic,Ebony,Certified 2013 Acura ILX 2.4L Premium,6-Speed Manual | FWD
872,699877409,25849,17000,TX,2014,2.0,0,Acura,ILX,auto,FWD,Dark Gray,Ebony,Used 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
873,699487868,26372,18900,NJ,2015,2.0,1,Acura,ILX,auto,FWD,White,,Certified 2015 Acura ILX 2.0L,5-Speed Automatic | FWD
874,699442793,27287,18995,WA,2014,2.0,0,Acura,ILX,auto,FWD,Crystal Black Pearl,,Used 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
875,699112220,27705,17958,MA,2014,2.0,1,Acura,ILX,auto,FWD,Silver,Ebony,Certified 2014 Acura ILX 2.0L,Silver (ext) | Ebony (int)
876,699833675,28455,22698,IL,2016,2.4,0,Acura,ILX,auto,FWD,Bellanova White Pearl,Ebony,Used 2016 Acura ILX 2.4L,8-Speed Automatic with Auto-Shift | FWD
877,696612577,28807,19999,NJ,2014,2.4,1,Acura,ILX,manual,FWD,Bellanova White Pearl,Ebony,Certified 2014 Acura ILX 2.4L w/Premium Package,6-Speed Manual w/OD | FWD
878,697113287,29099,18598,CA,2014,2.0,1,Acura,ILX,auto,FWD,Gray,Ebony,Certified 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
879,699234910,29702,15341,NY,2014,2.0,0,Acura,ILX,auto,FWD,Gray,,Used 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
880,696154516,29857,16900,PA,2014,2.0,0,Acura,ILX,auto,FWD,Polished Metal Metallic,Ebony,Used 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
881,694566737,30231,14995,MA,2014,2.0,0,Acura,ILX,auto,FWD,Alabaster,Ebony,Used 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
882,697870795,33742,19889,CA,2014,2.0,0,Acura,ILX,auto,FWD,Bellanova White Pearl,Parchment,Used 2014 Acura ILX 2.0L Premium,5-Speed Automatic | FWD
883,685011477,35743,17488,NY,2014,2.0,0,Acura,ILX,auto,FWD,Silver,,Used 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
884,696612511,36346,19999,NJ,2016,2.4,1,Acura,ILX,auto|manual,FWD,Crystal Black Pearl,Ebony,Certified 2016 Acura ILX 2.4L,8-Speed Auto-Shift Manual w/OD | FWD
885,683679885,40045,16588,NY,2013,2.0,0,Acura,ILX,auto,FWD,Silver,,Used 2013 Acura ILX 2.0L,5-Speed Automatic | FWD
886,698887512,44456,15998,VA,2014,2.0,0,Acura,ILX,auto,FWD,Black,Black,Used 2014 Acura ILX 2.0L,5-Speed Automatic w/OD | FWD
887,694524281,45549,17995,SC,2014,2.0,0,Acura,ILX,auto,FWD,Black,Ebony,Used 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
888,698119184,47635,15995,CA,2013,2.0,0,Acura,ILX,auto,FWD,Crystal Black Pearl,Ebony,Used 2013 Acura ILX 2.0L Premium,5-Speed Automatic | FWD
889,700682248,47667,19900,TN,2015,2.0,0,Acura,ILX,auto,FWD,Modern Steel Metallic,Ebony,Used 2015 Acura ILX 2.0L Technology,5-Speed Automatic | FWD
890,694409267,50375,15887,KY,2014,2.0,0,Acura,ILX,auto,FWD,Black,,Used 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
891,699555478,58993,15310,OH,2014,2.0,0,Acura,ILX,auto,FWD,Modern Steel Metallic,,Used 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
892,700060132,60888,14250,VA,2014,2.0,0,Acura,ILX,auto,FWD,Black,Ebony,Used 2014 Acura ILX 2.0L Technology,5-Speed Automatic | FWD
893,700406973,74695,13793,TX,2013,2.0,0,Acura,ILX,auto,FWD,Silver Moon,Ebony,Used 2013 Acura ILX 2.0L Premium,5-Speed Automatic | FWD
894,700599193,77233,16999,CA,2014,2.0,0,Acura,ILX,auto,FWD,White,,Used 2014 Acura ILX 2.0L Premium,5-Speed Automatic | FWD
895,695078811,83488,13306,TX,2013,2.0,0,Acura,ILX,auto,FWD,Silver Moon Metallic,,Used 2013 Acura ILX 2.0L,5-Speed Automatic w/Manual Shift | FWD
896,694405412,274,23900,CA,2017,,1,Acura,ILX,auto,FWD,Silver,,Certified 2017 Acura ILX Base,8-Speed Automatic with Auto-Shift | FWD
897,693937814,3361,20223,IL,2014,2.0,0,Acura,ILX,auto,FWD,Alabaster Silver Metallic,Ebony,Used 2014 Acura ILX 2.0L Premium,5-Speed Automatic | FWD
898,696884737,4007,23900,CA,2017,,1,Acura,ILX,auto,FWD,White,,Certified 2017 Acura ILX Base,8-Speed Automatic with Auto-Shift | FWD
899,699821118,4825,23995,HI,2016,2.4,0,Acura,ILX,auto,FWD,White,,Used 2016 Acura ILX 2.4L,8-Speed Automatic with Auto-Shift | FWD
900,689931693,4941,22960,HI,2016,2.4,0,Acura,ILX,auto,FWD,Catalina Blue Pearl,Graystone,Used 2016 Acura ILX 2.4L,8-Speed Automatic with Auto-Shift | FWD
901,699064945,5954,21510,IN,2017,,1,Acura,ILX,auto,FWD,White,Ebony,Certified 2017 Acura ILX,8-Speed Automatic with Auto-Shift | FWD
902,697191912,9470,23953,MA,2016,2.4,1,Acura,ILX,auto,FWD,Bellanova White Pearl,Ebony,Certified 2016 Acura ILX 2.4L,8-Speed Automatic with Auto-Shift | FWD
903,698471406,10466,20227,MO,2014,2.0,1,Acura,ILX,auto,FWD,Polished Metal Metallic,Parchment,Certified 2014 Acura ILX 2.0L Technology,5-Speed Automatic | FWD
904,697670434,11231,20900,NJ,2016,,1,Acura,ILX,auto,FWD,Bellanova White Pearl,Parchment,Certified 2016 Acura ILX W/ACURAWATCH PLUS PKG,8-Speed Automatic with Auto-Shift | FWD
905,696673631,14491,19772,NJ,2014,2.0,0,Acura,ILX,auto,FWD,Silver Moon Metallic,Ebony,Used 2014 Acura ILX 2.0L Technology,Silver Moon Metallic (ext) | Ebony (int)
906,696612394,16457,19999,NJ,2014,2.0,1,Acura,ILX,auto,FWD,Crystal Black Pearl,Ebony,Certified 2014 Acura ILX 2.0L,5-Speed Automatic w/OD | FWD
907,693937697,17427,17471,IL,2014,2.0,0,Acura,ILX,auto,FWD,Fathom Blue Pearl,,Used 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
908,699134528,19970,19500,MN,2014,2.0,0,Acura,ILX,auto,FWD,Crimson Garnet,Parchment,Used 2014 Acura ILX 2.0L Premium,5-Speed Automatic | FWD
909,699769522,23145,21085,AR,2015,2.0,0,Acura,ILX,auto,FWD,Bellanova White Pearl,Ebony,Used 2015 Acura ILX 2.0L,5-Speed Automatic | FWD
910,681452475,24787,19995,CA,2013,2.0,0,Acura,ILX,auto,FWD,Gray,,Used 2013 Acura ILX 2.0L,5-Speed Automatic | FWD
911,696853757,24983,18994,IL,2016,,0,Acura,ILX,auto,FWD,Black,,Used 2016 Acura ILX,8-Speed Automatic with Auto-Shift | FWD
912,698592669,26617,15495,PA,2014,2.0,0,Acura,ILX,auto,FWD,Crystal Black Pearl,Ebony,Used 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
913,699425141,27261,18995,MA,2016,2.4,0,Acura,ILX,auto,FWD,Graphite Luster Metallic,Ebony,Used 2016 Acura ILX 2.4 Premium w/ A-SPEC,8-Speed Automatic with Auto-Shift | FWD
914,695328810,28622,15295,OH,2014,2.0,0,Acura,ILX,auto,FWD,Crystal Black Pearl,Ebony,Used 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
915,693937703,28783,17471,CA,2014,2.0,0,Acura,ILX,auto,FWD,Crystal Black Pearl,Ebony,Used 2014 Acura ILX 2.0L,Crystal Black Pearl (ext) | Ebony (int)
916,697711667,29243,18999,NJ,2014,2.4,1,Acura,ILX,manual,FWD,Silver Moon Metallic,Ebony,Certified 2014 Acura ILX 2.4L w/Premium Package,6-Speed Manual w/OD | FWD
917,697178461,29511,17936,WA,2014,2.0,0,Acura,ILX,auto,FWD,White,Ebony,Used 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
918,697991494,29511,18293,SC,2015,2.0,1,Acura,ILX,auto,FWD,Silver Moon Metallic,Ebony,Certified 2015 Acura ILX 2.0L Premium,5-Speed Automatic | FWD
919,700131192,30251,17900,FL,2014,2.0,0,Acura,ILX,auto,FWD,Bellanova White Pearl,Graystone,Used 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
920,697870812,30553,18889,CA,2014,2.0,0,Acura,ILX,auto,FWD,Polished Metal Metallic,Ebony,Used 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
921,696673632,31240,15992,IL,2014,2.0,0,Acura,ILX,auto,FWD,Bellanova White Pearl,,Used 2014 Acura ILX 2.0L,Bellanova White Pearl (ext)
922,697865693,32588,16700,NJ,2014,2.0,1,Acura,ILX,auto,FWD,Gray,,Certified 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
923,696654491,33685,14998,WI,2014,2.0,0,Acura,ILX,auto,FWD,Silver Moon,Ebony,Used 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
924,693937648,33709,16991,IL,2014,2.0,0,Acura,ILX,auto,FWD,Alabaster Silver Metallic,Ebony,Used 2014 Acura ILX 2.0L Premium,5-Speed Automatic | FWD
925,695397522,34624,20071,IL,2014,2.0,1,Acura,ILX,auto,FWD,Crystal Black Pearl,,Certified 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
926,693938488,34761,15995,LA,2014,2.0,0,Acura,ILX,auto,FWD,Modern Steel Metallic,Ebony,Used 2014 Acura ILX 2.0L,Modern Steel Metallic (ext) | Ebony (int)
927,696673630,35065,15991,CA,2014,2.0,0,Acura,ILX,auto,FWD,Silver Moon,Ebony,Used 2014 Acura ILX 2.0L,Silver Moon (ext) | Ebony (int)
928,695297529,36089,16988,MA,2013,2.0,0,Acura,ILX,auto,FWD,Silver Moon,,Used 2013 Acura ILX 2.0L Technology,5-Speed Automatic | FWD
929,699827805,36990,18992,CA,2014,2.0,0,Acura,ILX,auto,FWD,Silver,,Used 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
930,696890597,37652,17450,UT,2014,2.0,1,Acura,ILX,auto,FWD,Polished Metal Metallic,Ebony,Certified 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
931,699715132,39943,19995,WI,2014,2.0,1,Acura,ILX,auto,FWD,Crystal Black Pearl,Ebony,Certified 2014 Acura ILX 2.0L Technology,5-Speed Automatic | FWD
932,699337908,39956,18488,VA,2015,2.0,0,Acura,ILX,auto,FWD,Bellanova White Pearl,Ebony,Used 2015 Acura ILX 2.0L,5-Speed Automatic | FWD
933,698258870,40012,17242,IL,2014,2.0,1,Acura,ILX,auto,FWD,,,Certified 2014 Acura ILX 2.0L Technology,5-Speed Automatic | FWD
934,699461142,48282,17971,IL,2013,2.0,1,Acura,ILX,auto,FWD,Black,,Certified 2013 Acura ILX 2.0L,5-Speed Automatic | FWD
935,688720137,49288,13541,IL,2014,2.0,0,Acura,ILX,auto,FWD,Silver,,Used 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
936,682222388,53388,15444,CA,2013,2.0,0,Acura,ILX,auto,FWD,Black,Parchment,Used 2013 Acura ILX 2.0L Technology,5-Speed Automatic | FWD
937,691397784,56462,15614,MA,2014,2.0,0,Acura,ILX,auto,FWD,Bellanova White Pearl,Ebony,Used 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
938,688884176,56872,14995,TX,2013,2.0,0,Acura,ILX,auto,FWD,Gray,Ebony,Used 2013 Acura ILX 2.0L,5-Speed Automatic | FWD
939,698777349,63502,15498,VA,2014,2.0,0,Acura,ILX,auto,FWD,Polished Metal Metallic,Ebony,Used 2014 Acura ILX 2.0L,5-Speed Automatic w/OD | FWD
940,696650011,1344,23400,NC,2013,2.0,0,Acura,ILX,auto,FWD,Black,,Used 2013 Acura ILX 2.0L,8-Speed Automatic with Auto-Shift | FWD
941,697037045,3585,25985,CA,2017,,1,Acura,ILX,auto,FWD,Modern Steel,Graystone,Certified 2017 Acura ILX,8-Speed Automatic with Auto-Shift | FWD
942,697037110,3793,25985,CA,2017,,1,Acura,ILX,auto,FWD,Bellanova White Pearl,Ebony,Certified 2017 Acura ILX,8-Speed Automatic with Auto-Shift | FWD
943,697657358,14272,18499,CT,2014,2.0,0,Acura,ILX,auto,FWD,Black,Ebony,Used 2014 Acura ILX 2.0L Technology,5-Speed Automatic | FWD
944,696603526,15395,24951,NY,2016,2.4,1,Acura,ILX,auto,FWD,Catalina Blue Pearl,Graystone,Certified 2016 Acura ILX 2.4 Technology Plus,8-Speed Automatic with Auto-Shift | FWD
945,693183216,16916,19784,CA,2015,2.0,0,Acura,ILX,auto,FWD,Bellanova White Pearl,Ebony,Used 2015 Acura ILX 2.0L,5-Speed Automatic | FWD
946,698326160,17009,19995,WI,2014,2.0,1,Acura,ILX,auto,FWD,Crystal Black Pearl,Ebony,Certified 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
947,699311303,23465,16747,WA,2014,2.0,0,Acura,ILX,auto,FWD,Bellanova White Pearl,Parchment,Used 2014 Acura ILX 2.0L Premium,5-Speed Automatic | FWD
948,695167183,23608,16500,NY,2014,2.0,0,Acura,ILX,auto,FWD,Silver Moon,Ebony,Used 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
949,695548986,24225,18599,MO,2015,2.0,1,Acura,ILX,auto,FWD,Silver Moon Metallic,Ebony,Certified 2015 Acura ILX 2.0L,5-Speed Automatic | FWD
950,698471407,24460,18590,MO,2014,2.0,1,Acura,ILX,auto,FWD,Crystal Black Pearl,Ebony,Certified 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
951,698670876,25284,18988,CA,2014,2.0,0,Acura,ILX,auto,FWD,Black,,Used 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
952,692985261,25833,14993,CT,2014,2.0,0,Acura,ILX,auto,FWD,Gray,,Used 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
953,691161925,27782,15895,PA,2014,2.0,0,Acura,ILX,auto,FWD,Fathom Blue Pearl,Ebony,Used 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
954,695058879,27943,14500,GA,2013,2.0,0,Acura,ILX,auto,FWD,Silver Moon,,Used 2013 Acura ILX 2.0L,5-Speed Automatic | FWD
955,697473983,29948,16300,TX,2014,2.0,0,Acura,ILX,auto,FWD,Bellanova White Pearl,Ebony,Used 2014 Acura ILX 2.0L Premium,5-Speed Automatic | FWD
956,699179713,32352,18480,CA,2015,2.0,1,Acura,ILX,,FWD,White,Black,Certified 2015 Acura ILX 2.0L,automatic | FWD
957,696989290,33120,15000,MI,2014,2.0,0,Acura,ILX,auto,FWD,Blue,Ebony,Used 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
958,699133004,33218,18444,CA,2014,2.0,1,Acura,ILX,auto,FWD,Gray,Ebony,Certified 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
959,687218818,33228,17900,PA,2014,2.0,0,Acura,ILX,auto,FWD,Black,Ebony,Used 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
960,699544825,34671,17845,OH,2014,2.0,0,Acura,ILX,auto,FWD,Blue,Ebony,Used 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
961,697245745,34686,15400,MA,2014,2.0,0,Acura,ILX,auto,FWD,Silver,Ebony,Used 2014 Acura ILX 2.0L Premium,5-Speed Automatic | FWD
962,700226605,36531,16400,CA,2013,2.0,1,Acura,ILX,auto,FWD,Gray,,Certified 2013 Acura ILX 2.0L,5-Speed Automatic | FWD
963,695899978,40002,17191,AR,2013,2.0,0,Acura,ILX,auto,FWD,Silver,Ebony,Used 2013 Acura ILX 2.0L,5-Speed Automatic | FWD
964,684349961,40527,12000,NY,2013,2.0,0,Acura,ILX,auto,FWD,Gray,,Used 2013 Acura ILX 2.0L,5-Speed Automatic | FWD
965,699544878,41536,16471,OH,2014,2.0,0,Acura,ILX,auto,FWD,White,Ebony,Used 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
966,699699750,49430,13950,FL,2013,2.0,0,Acura,ILX,auto,FWD,Silver,,Used 2013 Acura ILX 2.0L,5-Speed Automatic w/Manual Shift | FWD
967,690422585,49522,16439,NJ,2013,2.0,0,Acura,ILX,auto,FWD,Gray,,Used 2013 Acura ILX 2.0L Technology,5-Speed Automatic | FWD
968,699587181,52087,19588,CA,2014,2.0,0,Acura,ILX,auto,FWD,Polished Metal Metallic,Parchment,Used 2014 Acura ILX 2.0L Technology,5-Speed Automatic | FWD
969,698038561,52694,15999,MO,2013,2.4,0,Acura,ILX,manual,FWD,Crystal Black Pearl,Ebony,Used 2013 Acura ILX 2.4L Premium,6-Speed Manual | FWD
970,687618743,57669,13900,NY,2014,2.0,0,Acura,ILX,auto,FWD,Titanium,Ebony,Used 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
971,698708065,91290,13495,WI,2013,2.0,0,Acura,ILX,auto,FWD,Crystal Black Pearl,Ebony,Used 2013 Acura ILX 2.0L Premium,5-Speed Automatic | FWD
972,699462519,0,21987,OR,2014,2.0,0,Acura,ILX,auto,FWD,Polished Metal,Parchment,Used 2014 Acura ILX 2.0L Technology,5-Speed Automatic | FWD
973,692243252,4809,21906,NY,2016,,1,Acura,ILX,auto,FWD,Crystal Black Pearl,Graystone,Certified 2016 Acura ILX,8-Speed Automatic with Auto-Shift | FWD
974,683924228,5905,26995,NE,2016,2.4,0,Acura,ILX,auto|manual,FWD,Gray,,Used 2016 Acura ILX 2.4L,8-Speed Auto-Shift Manual w/OD | FWD
975,681952432,8899,22677,IL,2016,2.4,0,Acura,ILX,auto,FWD,Bellanova White Pearl,Ebony,Used 2016 Acura ILX 2.4L,8-Speed Automatic with Auto-Shift | FWD
976,694590997,9437,20695,VA,2014,2.0,0,Acura,ILX,auto,FWD,Bellanova White Pearl,Ebony,Used 2014 Acura ILX 2.0L Technology,5-Speed Automatic | FWD
977,697142795,14516,22980,NY,2015,2.0,1,Acura,ILX,auto,FWD,Crimson Garnet Pearl,Parchment,Certified 2015 Acura ILX 2.0L Technology,5-Speed Automatic | FWD
978,693997835,15072,18600,WA,2014,2.0,0,Acura,ILX,auto,FWD,Silver,,Used 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
979,683303537,15676,19490,WI,2015,2.0,0,Acura,ILX,auto,FWD,Black,,Used 2015 Acura ILX 2.0L,5-Speed Automatic | FWD
980,695580253,18136,18995,WA,2014,2.0,0,Acura,ILX,auto,FWD,Fathom Blue Pearl,Ebony,Used 2014 Acura ILX 2.0L,Automatic | FWD
981,696640756,23219,21768,GA,2016,2.4,0,Acura,ILX,auto,FWD,Slate Silver Metallic,Ebony,Used 2016 Acura ILX 2.4L,8-Speed Automatic with Auto-Shift | FWD
982,698014200,23775,17995,NJ,2014,2.0,0,Acura,ILX,auto,FWD,Silver,,Used 2014 Acura ILX 2.0L Premium,5-Speed Automatic | FWD
983,697233277,24618,19997,NJ,2014,2.0,0,Acura,ILX,auto,FWD,Silver Moon,Ebony,Used 2014 Acura ILX 2.0L Premium,5-Speed Automatic | FWD
984,696445900,25706,18996,NY,2014,2.0,0,Acura,ILX,auto,FWD,Silver Moon Metallic,Ebony,Used 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
985,691643550,27148,15948,CT,2014,2.0,0,Acura,ILX,auto,FWD,Silver,,Used 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
986,697167695,28595,14995,CT,2014,2.0,0,Acura,ILX,auto,FWD,Gray,Ebony,Used 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
987,697167707,30535,14995,CT,2014,2.0,0,Acura,ILX,auto,FWD,Blue,Ebony,Used 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
988,696726937,30968,15800,OH,2014,2.0,0,Acura,ILX,auto,FWD,Silver Moon,,Used 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
989,693997728,32593,17700,WA,2013,2.0,0,Acura,ILX,auto,FWD,Silver,,Used 2013 Acura ILX 2.0L Technology,5-Speed Automatic | FWD
990,699689050,37535,18950,CA,2014,2.0,0,Acura,ILX,auto,FWD,Bellanova White Pearl,Ebony,Used 2014 Acura ILX 2.0L Premium,5-Speed Automatic | FWD
991,698140977,39557,17455,IL,2015,2.0,1,Acura,ILX,auto,FWD,,,Certified 2015 Acura ILX 2.0L,5-Speed Automatic | FWD
992,685011475,40463,17488,NY,2014,2.0,0,Acura,ILX,auto,FWD,White,,Used 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
993,686247103,42806,16800,MO,2013,2.0,0,Acura,ILX,auto,FWD,Black,Ebony,Used 2013 Acura ILX 2.0L Technology,5-Speed Automatic | FWD
994,685011476,44132,16588,NY,2013,2.0,0,Acura,ILX,auto,FWD,Gray,,Used 2013 Acura ILX 2.0L Premium,5-Speed Automatic | FWD
995,696903926,47624,16493,IL,2015,2.0,0,Acura,ILX,auto,FWD,Silver Moon Metallic,Ebony,Used 2015 Acura ILX 2.0L,5-Speed Automatic | FWD
996,699010988,57538,16995,AL,2014,2.0,0,Acura,ILX,auto,FWD,Silver,Ebony,Used 2014 Acura ILX 2.0L Premium,5-Speed Automatic | FWD
997,697735858,88447,10993,FL,2013,2.4,0,Acura,ILX,manual,FWD,Silver Moon,Ebony,Used 2013 Acura ILX 2.4L Premium,6-Speed Manual | FWD
998,696496377,14,23939,IL,2017,,1,Acura,ILX,auto,FWD,Crystal Black Pearl,Ebony,Certified 2017 Acura ILX Base,8-Speed Automatic with Auto-Shift | FWD
999,700535405,3719,27995,CA,2017,,1,Acura,ILX,auto,FWD,Modern Steel,Ebony,Certified 2017 Acura ILX Premium Package,8-Speed Automatic with Auto-Shift | FWD
1000,697026261,3931,19939,IL,2015,2.0,1,Acura,ILX,auto,FWD,Fathom Blue Pearl,Ebony,Certified 2015 Acura ILX 2.0L,5-Speed Automatic | FWD
1001,697344930,4343,23990,NC,2016,2.4,0,Acura,ILX,auto,FWD,Crystal Black Pearl,Graystone,Used 2016 Acura ILX 2.4L,8-Speed Automatic with Auto-Shift | FWD
1002,694260652,4377,22995,NC,2016,2.4,0,Acura,ILX,auto,FWD,Graphite Luster Metallic,Graystone,Used 2016 Acura ILX 2.4L,8-Speed Automatic with Auto-Shift | FWD
1003,700535407,4546,27995,CA,2017,,1,Acura,ILX,auto,FWD,Crystal Black Pearl,Ebony,Certified 2017 Acura ILX Premium Package,8-Speed Automatic with Auto-Shift | FWD
1004,697172922,5401,25981,TN,2017,,1,Acura,ILX,auto,FWD,Red,,Certified 2017 Acura ILX,8-Speed Automatic with Auto-Shift | FWD
1005,697124517,5413,25618,TN,2017,,1,Acura,ILX,auto,FWD,White,,Certified 2017 Acura ILX Premium Package,8-Speed Automatic with Auto-Shift | FWD
1006,696041809,6348,21990,NC,2016,2.4,0,Acura,ILX,auto,FWD,Bellanova White Pearl,Parchment,Used 2016 Acura ILX 2.4L,8-Speed Automatic with Auto-Shift | FWD
1007,697466729,6694,19999,NY,2015,2.0,0,Acura,ILX,auto,FWD,Bellanova White Pearl,Ebony,Used 2015 Acura ILX 2.0L,5-Speed Automatic | FWD
1008,696145064,6892,25939,IL,2017,,1,Acura,ILX,auto,FWD,Modern Steel Metallic,Ebony,Certified 2017 Acura ILX Technology Plus Package,8-Speed Automatic with Auto-Shift | FWD
1009,693139274,10365,20987,OH,2016,2.4,1,Acura,ILX,auto,FWD,Crystal Black Pearl,Ebony,Certified 2016 Acura ILX 2.4L,8-Speed Automatic with Auto-Shift | FWD
1010,696329055,11539,24939,IL,2016,2.4,1,Acura,ILX,auto,FWD,Crystal Black Pearl,Ebony,Certified 2016 Acura ILX 2.4 Technology Plus w/ A-SPEC,8-Speed Automatic with Auto-Shift | FWD
