,id,miles,name,powertrain,price,state,brand,model,year,capacity,Certified,gearbox,dwheel,ext,int
128,661992201,5055,Certified 2016 BMW 535 i,8-Speed Automatic | RWD,51888,GA,BMW,5,2016,,1,auto,RWD,Imperial Blue Metallic,Black
129,699954782,5082,Certified 2016 BMW 535 Gran Turismo i xDrive,8-Speed Automatic | AWD,54735,MN,BMW,5,2016,,1,auto,AWD,Jet Black,Black
130,661365319,5226,Certified 2016 BMW 535 i,8-Speed Automatic | RWD,49688,GA,BMW,5,2016,,1,auto,RWD,Black Sapphire Metallic,Black
131,698349960,5245,Certified 2017 BMW 535 Gran Turismo i xDrive,8-Speed Automatic | AWD,58995,MN,BMW,5,2017,,1,auto,AWD,Black Sapphire Metallic,Black
132,696155890,5376,Used 2016 BMW 535 i xDrive,8-Speed Automatic | AWD,55950,UT,BMW,5,2016,,0,auto,AWD,Alpine White,Black
133,631227939,5384,Certified 2015 BMW 535 i xDrive,8-Speed Automatic | AWD,46998,IL,BMW,5,2015,,1,auto,AWD,Alpine White,Black
134,699727621,5512,Certified 2016 BMW 535 i,8-Speed Automatic | RWD,49600,GA,BMW,5,2016,,1,auto,RWD,Black,
135,699637790,5526,Certified 2016 BMW 535 i,8-Speed Automatic | RWD,51588,GA,BMW,5,2016,,1,auto,RWD,Jet Black,Black
136,699247237,5591,Certified 2016 BMW 535 i xDrive,8-Speed Automatic | AWD,59995,IL,BMW,5,2016,,1,auto,AWD,Glacier Silver Metallic,Mocha
137,667819706,5602,Certified 2016 BMW 535 i,8-Speed Automatic | RWD,49988,GA,BMW,5,2016,,1,auto,RWD,Black Sapphire Metallic,Mocha
138,697339364,5810,Used 2015 BMW 535 i xDrive,8-Speed Automatic | AWD,43777,VA,BMW,5,2015,,0,auto,AWD,White,Brown
139,700279590,5868,Used 2016 BMW 535 Gran Turismo i xDrive,8-Speed Automatic | AWD,54688,GA,BMW,5,2016,,0,auto,AWD,Alpine White,Ivory White
140,699067444,5895,Certified 2016 BMW 535 i,8-Speed Automatic | RWD,50860,GA,BMW,5,2016,,1,auto,RWD,Black,
141,677541062,5917,Used 2016 BMW 535 i xDrive,8-Speed Automatic | AWD,55998,MD,BMW,5,2016,,0,auto,AWD,Glacier Silver Metallic,Black
142,648955708,5950,Used 2016 BMW 535 i xDrive,8-Speed Automatic | AWD,53680,MI,BMW,5,2016,,0,auto,AWD,Glacier Silver Metallic,Black
143,696581404,5955,Certified 2016 BMW 535 Gran Turismo i xDrive,8-Speed Automatic | AWD,54473,PA,BMW,5,2016,,1,auto,AWD,Black Sapphire Metallic,Black
144,678207568,6015,Used 2016 BMW 535 i xDrive,8-Speed Automatic | AWD,34900,PA,BMW,5,2016,,0,auto,AWD,Space Gray Metallic,Black
145,661992307,6025,Certified 2016 BMW 535 i,8-Speed Automatic | RWD,49688,GA,BMW,5,2016,,1,auto,RWD,Glacier Silver Metallic,Black
146,686469462,6161,Used 2016 BMW 535 i xDrive,8-Speed Automatic | AWD,52498,MD,BMW,5,2016,,0,auto,AWD,Alpine White,Black
147,695173584,6493,Certified 2017 BMW 535 Gran Turismo i xDrive,8-Speed Automatic | AWD,57998,NJ,BMW,5,2017,,1,auto,AWD,Space Gray Metallic,Black
148,700543723,6496,Certified 2016 BMW 535 i,8-Speed Automatic | RWD,51000,GA,BMW,5,2016,,1,auto,RWD,Black,
149,675362755,6653,Used 2016 BMW 535 i xDrive,8-Speed Automatic | AWD,31900,PA,BMW,5,2016,,0,auto,AWD,Glacier Silver Metallic,Black
150,679112061,6802,Certified 2016 BMW 535 Gran Turismo i xDrive,8-Speed Automatic | AWD,51988,OH,BMW,5,2016,,1,auto,AWD,Black,
151,691428454,6807,Certified 2016 BMW 535 i,8-Speed Automatic | RWD,47876,FL,BMW,5,2016,,1,auto,RWD,Jet Black,Black
152,677540931,6872,Used 2016 BMW 535 i xDrive,8-Speed Automatic | AWD,59498,MD,BMW,5,2016,,0,auto,AWD,Mineral Gray Metallic,Black
153,694354289,7017,Certified 2014 BMW 535 i xDrive,8-Speed Automatic | AWD,39888,IL,BMW,5,2014,,1,auto,AWD,Cashmere Silver Metallic,Cinnamon Brown
154,640376221,7033,Certified 2015 BMW 535 i xDrive,8-Speed Automatic | AWD,47000,TN,BMW,5,2015,,1,auto,AWD,Dark Graphite Metallic,Black
155,680878208,7165,Used 2016 BMW 535 i xDrive,8-Speed Automatic | AWD,54498,MD,BMW,5,2016,,0,auto,AWD,Black Sapphire,Venetian Beige
156,685351153,7179,Certified 2016 BMW 535 i,8-Speed Automatic | RWD,44888,IL,BMW,5,2016,,1,auto,RWD,Glacier Silver Metallic,Black
157,697043803,7212,Used 2017 BMW 535 Gran Turismo i xDrive,8-Speed Automatic | AWD,59900,NY,BMW,5,2017,,0,auto,AWD,Black Sapphire Metallic,Black
158,664763264,7253,Used 2016 BMW 535 i xDrive,8-Speed Automatic | AWD,57498,MD,BMW,5,2016,,0,auto,AWD,Mineral Gray Metallic,Black
159,699727593,7723,Certified 2016 BMW 535 i,8-Speed Automatic | RWD,50200,GA,BMW,5,2016,,1,auto,RWD,White,
160,696552610,7817,Certified 2016 BMW 535 i,8-Speed Automatic | RWD,49999,NC,BMW,5,2016,,1,auto,RWD,Space Gray Metallic,Ivory White
161,700560956,7968,Used 2014 BMW 535 i,8-Speed Automatic | RWD,39991,FL,BMW,5,2014,,0,auto,RWD,Carbon Black Metallic,Venetian Beige
162,661992203,8108,Certified 2016 BMW 535 i,8-Speed Automatic | RWD,49388,GA,BMW,5,2016,,1,auto,RWD,Dark Graphite Metallic,Ivory White
163,694243663,8159,Certified 2016 BMW 535 i xDrive,8-Speed Automatic | AWD,57888,IL,BMW,5,2016,,1,auto,AWD,Mineral Gray Metallic,Black
164,696464538,8601,Certified 2017 BMW 535 Gran Turismo i xDrive,8-Speed Automatic | AWD,58998,NJ,BMW,5,2017,,1,auto,AWD,Space Gray Metallic,Black
165,682555506,8656,Certified 2016 BMW 535 i xDrive,8-Speed Automatic | AWD,51987,NJ,BMW,5,2016,,1,auto,AWD,Brown,Beige
166,698089742,9458,Certified 2014 BMW 535 i,8-Speed Automatic | RWD,38000,CA,BMW,5,2014,,1,auto,RWD,Black Sapphire Metallic,Black
167,699258547,9548,Used 2016 BMW 535 i,8-Speed Automatic | RWD,48950,TX,BMW,5,2016,,0,auto,RWD,Space Gray Metallic,Black
168,681388188,9642,Certified 2016 BMW 535 i xDrive,8-Speed Automatic | AWD,55998,MD,BMW,5,2016,,1,auto,AWD,Imperial Blue Metallic,Ivory White
169,699242300,9696,Used 2016 BMW 535 i xDrive,8-Speed Automatic | AWD,52895,MN,BMW,5,2016,,0,auto,AWD,Imperial Blue Metallic,Black
170,690869490,9710,Used 2016 BMW 535 i xDrive,8-Speed Automatic | AWD,57995,MD,BMW,5,2016,,0,auto,AWD,Mediterranean Blue Metallic,Venetian Beige
171,699027200,9783,Certified 2017 BMW 535 Gran Turismo i xDrive,8-Speed Automatic | AWD,60990,OH,BMW,5,2017,,1,auto,AWD,Cashmere Silver Metallic,Mocha
172,698910425,9889,Certified 2016 BMW 535 i,8-Speed Automatic | RWD,50988,GA,BMW,5,2016,,1,auto,RWD,Alpine White,Black
173,657601575,9905,Used 2016 BMW 535 i,8-Speed Automatic | RWD,52499,GA,BMW,5,2016,,0,auto,RWD,Imperial Blue Metallic,Ivory White
174,690869502,9986,Used 2016 BMW 535 i xDrive,8-Speed Automatic | AWD,58995,MD,BMW,5,2016,,0,auto,AWD,Glacier Silver Metallic,Black
175,699567936,10189,Certified 2015 BMW 535 i,8-Speed Automatic | RWD,40991,FL,BMW,5,2015,,1,auto,RWD,White,Tan
176,684847493,10988,Used 2016 BMW 535 i xDrive,8-Speed Automatic | AWD,59995,MD,BMW,5,2016,,0,auto,AWD,Mineral Gray Metallic,Black
177,699549127,11092,Used 2014 BMW 535 i xDrive,8-Speed Automatic | AWD,37981,CO,BMW,5,2014,,0,auto,AWD,Black,Cream
178,694024003,11105,Used 2016 BMW 535 i xDrive,8-Speed Automatic | AWD,46990,MN,BMW,5,2016,,0,auto,AWD,Dark Graphite Metallic,Black
179,691459352,11207,Used 2014 BMW 535 i xDrive,8-Speed Automatic | AWD,44988,NY,BMW,5,2014,,0,auto,AWD,Carbon Black Metallic,Ivory White
180,694010204,11212,Certified 2016 BMW 535d Base,8-Speed Automatic | RWD,44984,CA,BMW,5,2016,,1,auto,RWD,Jet Black,Black
181,699891675,11346,Used 2014 BMW 535 Gran Turismo i xDrive,8-Speed Automatic | AWD,35995,MA,BMW,5,2014,,0,auto,AWD,Dark Graphite Metallic,Black
182,676424102,11484,Used 2016 BMW 535 i xDrive,8-Speed Automatic | AWD,49984,VA,BMW,5,2016,,0,auto,AWD,Jet Black,Black
183,668253564,11534,Certified 2016 BMW 535 i xDrive,8-Speed Automatic | AWD,56995,MD,BMW,5,2016,,1,auto,AWD,Alpine White,Black
184,699664245,11670,Used 2014 BMW 535d xDrive,8-Speed Automatic | AWD,43500,NJ,BMW,5,2014,,0,auto,AWD,Alpine White,Cinnamon Brown
185,694251967,11822,Used 2016 BMW 535d xDrive,8-Speed Automatic | AWD,53832,OH,BMW,5,2016,,0,auto,AWD,Jet Black,Black
186,699627004,11882,Used 2014 BMW 535 i,8-Speed Automatic | RWD,35950,TX,BMW,5,2014,,0,auto,RWD,Space Gray Metallic,Black
187,695863479,12189,Used 2016 BMW 535 i,8-Speed Automatic | RWD,45990,GA,BMW,5,2016,,0,auto,RWD,Jet Black,Black
188,698772960,12531,Used 2017 BMW 535 Gran Turismo i,8-Speed Automatic | RWD,52988,CA,BMW,5,2017,,0,auto,RWD,Black Sapphire Metallic,Black
189,696162309,12589,Used 2016 BMW 535 i,8-Speed Automatic | RWD,49995,HI,BMW,5,2016,,0,auto,RWD,Alpine White,Mocha
190,698291791,12768,Used 2015 BMW 535 Gran Turismo i xDrive,8-Speed Automatic | AWD,35987,VA,BMW,5,2015,,0,auto,AWD,Glacier Silver Metallic,
191,697928364,12863,Certified 2014 BMW 535 Gran Turismo i,8-Speed Automatic | RWD,39688,GA,BMW,5,2014,,1,auto,RWD,Dark Graphite Metallic,Cinnamon Brown
192,699896234,12880,Certified 2014 BMW 535 i,RWD,39991,FL,BMW,5,2014,,1,,RWD,Glacier Silver Metallic,Black
193,699857018,12891,Certified 2015 BMW 535 i xDrive,8-Speed Automatic | AWD,45500,MD,BMW,5,2015,,1,auto,AWD,Blue,Brown
194,697545613,12923,Certified 2016 BMW 535 i xDrive,8-Speed Automatic | AWD,53750,NJ,BMW,5,2016,,1,auto,AWD,Space Gray Metallic,Black
195,694487220,12968,Used 2016 BMW 535 i xDrive,8-Speed Automatic | AWD,47000,NJ,BMW,5,2016,,0,auto,AWD,Black Sapphire Metallic,Black
196,698348964,13104,Certified 2016 BMW 535 i,8-Speed Automatic | RWD,52175,TX,BMW,5,2016,,1,auto,RWD,Mineral Gray Metallic,Black
197,700026294,13136,Certified 2014 BMW 535 i,8-Speed Automatic | RWD,40991,VA,BMW,5,2014,,1,auto,RWD,White,
198,700299016,13191,Certified 2014 BMW 535 i,8-Speed Automatic | RWD,38981,FL,BMW,5,2014,,1,auto,RWD,Blue,Beige
199,696884058,13214,Certified 2014 BMW 535 Gran Turismo i,8-Speed Automatic | RWD,40981,NC,BMW,5,2014,,1,auto,RWD,Gray Metallic,
200,688391581,13220,Certified 2016 BMW 535 i xDrive,8-Speed Automatic | AWD,53945,PA,BMW,5,2016,,1,auto,AWD,Imperial Blue,Ivory White
201,698851695,13327,Used 2014 BMW 535 i,8-Speed Automatic | RWD,31900,OR,BMW,5,2014,,0,auto,RWD,Alpine White,Venetian Beige
202,698130518,13462,Used 2015 BMW 535 i xDrive,8-Speed Automatic | AWD,43411,PA,BMW,5,2015,,0,auto,AWD,White,
203,677796608,13489,Used 2014 BMW 535 i,8-Speed Automatic | RWD,32499,CA,BMW,5,2014,,0,auto,RWD,Cashmere Silver Metallic,Cashmere Beige
204,695443906,13532,Used 2014 BMW 535 i,8-Speed Automatic | RWD,39990,GA,BMW,5,2014,,0,auto,RWD,Dark Graphite Metallic,Cinnamon Brown
205,699755710,13740,Used 2015 BMW 535 i xDrive,8-Speed Automatic | AWD,40950,TX,BMW,5,2015,,0,auto,AWD,Jatoba Brown Metallic,Venetian Beige
206,693172544,13998,Certified 2016 BMW 535 i xDrive,8-Speed Automatic | AWD,54988,PA,BMW,5,2016,,1,auto,AWD,Dark Graphite,Black
207,699542747,14408,Certified 2014 BMW 535 i xDrive,8-Speed Automatic | AWD,39890,MN,BMW,5,2014,,1,auto,AWD,Jet Black,Black
208,696733551,14615,Certified 2013 BMW 535 i,8-Speed Automatic | RWD,30988,GA,BMW,5,2013,,1,auto,RWD,Space Gray Metallic,Black
209,698968067,14691,Used 2016 BMW 535 Gran Turismo i,8-Speed Automatic | RWD,46956,TX,BMW,5,2016,,0,auto,RWD,Space Gray Metallic,Black
210,684555482,14987,Certified 2016 BMW 535 i,8-Speed Automatic | RWD,53990,TX,BMW,5,2016,,1,auto,RWD,Alpine White,Black
211,690500425,15096,Used 2015 BMW 535 i xDrive,8-Speed Automatic | AWD,42900,GA,BMW,5,2015,,0,auto,AWD,Gray,
212,700131645,15199,Used 2016 BMW 535 i xDrive,8-Speed Automatic | AWD,49600,NY,BMW,5,2016,,0,auto,AWD,White,
213,699283414,15275,Certified 2014 BMW 535 i xDrive,8-Speed Automatic | AWD,39991,MA,BMW,5,2014,,1,auto,AWD,Alpine White,Cinnamon Brown
214,698405142,15606,Certified 2016 BMW 535 i xDrive,8-Speed Automatic | AWD,54928,OH,BMW,5,2016,,1,auto,AWD,Dark Graphite,Black
215,697295469,15642,Certified 2015 BMW 535 i,8-Speed Automatic | RWD,36983,CA,BMW,5,2015,,1,auto,RWD,Dark Graphite Metallic,Black
216,699533599,15713,Certified 2016 BMW 535 i,8-Speed Automatic | RWD,49988,GA,BMW,5,2016,,1,auto,RWD,Black Sapphire Metallic,Mocha
217,694270125,15750,Used 2014 BMW 535 i,8-speed | RWD,35433,OH,BMW,5,2014,,0,,RWD,Cashmere Silver Metallic,Cashmere Beige/Oyster
218,688304424,15836,Used 2014 BMW 535 i,RWD,34738,TX,BMW,5,2014,,0,,RWD,Jet Black,
219,700202404,15857,Certified 2014 BMW 535 i xDrive,8-Speed Automatic w/OD | AWD,41277,MA,BMW,5,2014,,1,auto,AWD,Dark Graphite Metallic,Mocha Nappa/Black
220,699113346,16011,Used 2015 BMW 535 i xDrive,Automatic | AWD,45940,IL,BMW,5,2015,,0,auto,AWD,Alpine White,Black
221,700193261,16011,Used 2015 BMW 535 i xDrive,8-Speed Automatic | AWD,45940,IL,BMW,5,2015,,0,auto,AWD,Alpine White,Black
222,694656932,16494,Used 2014 BMW 535 i,8-Speed Automatic | RWD,31450,VA,BMW,5,2014,,0,auto,RWD,White,Beige
223,698398345,16631,Certified 2016 BMW 535 i,8-Speed Automatic | RWD,48982,CA,BMW,5,2016,,1,auto,RWD,Alpine White,Black
224,679433576,16950,Used 2013 BMW 535 Gran Turismo i xDrive,8-Speed Automatic | AWD,31999,FL,BMW,5,2013,,0,auto,AWD,Dark Graphite Metallic,Black
225,698810136,16996,Certified 2016 BMW 535 i,8-Speed Automatic | RWD,49282,TX,BMW,5,2016,,1,auto,RWD,White,Brown
226,696032549,17000,Certified 2016 BMW 535 i,8-Speed Automatic | RWD,41987,GA,BMW,5,2016,,1,auto,RWD,Glacier Silver Metallic,Black
227,688447821,17137,Certified 2014 BMW 535 i xDrive,8-Speed Automatic | AWD,42685,PA,BMW,5,2014,,1,auto,AWD,Black Sapphire Metallic,Ivory White
228,695031645,17336,Certified 2015 BMW 535 i,8-Speed Automatic | RWD,44991,GA,BMW,5,2015,,1,auto,RWD,Jet Black,Black
229,697951036,17365,Certified 2014 BMW 535d xDrive,8-Speed Automatic | AWD,42482,VA,BMW,5,2014,,1,auto,AWD,Black,Black
230,696271360,17376,Certified 2016 BMW 535d Base,8-Speed Automatic | RWD,49984,CA,BMW,5,2016,,1,auto,RWD,Jet Black,Black
231,699659343,17452,Used 2014 BMW 535 i,8-Speed Automatic | RWD,34999,NC,BMW,5,2014,,0,auto,RWD,Imperial Blue Metallic,Cashmere Beige
232,699013646,17580,Certified 2014 BMW 535 i,8-Speed Automatic | RWD,36900,CA,BMW,5,2014,,1,auto,RWD,Dark Graphite Metallic,Venetian Beige
233,692207273,17735,Certified 2014 BMW 535 i xDrive,8-Speed Automatic | AWD,39000,IL,BMW,5,2014,,1,auto,AWD,Jet Black,Black
234,699644688,18488,Used 2014 BMW 535 i xDrive,8-Speed Automatic | AWD,37880,WA,BMW,5,2014,,0,auto,AWD,Carbon Black Metallic,Black
235,695931256,18719,Certified 2014 BMW 535 i,OTHER | RWD,36995,VA,BMW,5,2014,,1,,RWD,Black,Black
236,699516592,18719,Used 2014 BMW 535 i xDrive,8-Speed Automatic | AWD,34995,MA,BMW,5,2014,,0,auto,AWD,Dark Graphite Metallic,Black
237,699535072,18783,Used 2014 BMW 535 i,8-Speed Automatic | RWD,36950,CT,BMW,5,2014,,0,auto,RWD,Black,Black
238,700462765,18836,Used 2014 BMW 535 i,8-Speed Automatic | RWD,38411,CA,BMW,5,2014,,0,auto,RWD,Jet Black,Black
239,684555460,18880,Used 2016 BMW 535 i,8-Speed Automatic | RWD,45000,TX,BMW,5,2016,,0,auto,RWD,Jet Black,Black
240,699074793,18928,Used 2015 BMW 535 i,8-Speed Automatic | RWD,42991,TN,BMW,5,2015,,0,auto,RWD,Alpine White,Ivory White
241,698491181,19019,Used 2014 BMW 535d xDrive,8-Speed Automatic | AWD,40650,UT,BMW,5,2014,,0,auto,AWD,Jet Black,Black
242,696355764,19171,Certified 2014 BMW 535 i,8-Speed Automatic | RWD,37500,CA,BMW,5,2014,,1,auto,RWD,Jet Black,Cinnamon Brown
243,691750845,19201,Certified 2015 BMW 535 i xDrive,8-Speed Automatic | AWD,45995,IL,BMW,5,2015,,1,auto,AWD,Jet Black,Ivory White
244,696956291,19210,Certified 2014 BMW 535 i,RWD,35993,FL,BMW,5,2014,,1,,RWD,Jet Black,Black
245,697443408,19452,Certified 2014 BMW 535d xDrive,8-Speed Automatic | AWD,42482,VA,BMW,5,2014,,1,auto,AWD,White,Beige
246,699717993,19535,Certified 2014 BMW 535 i,8-Speed Automatic | RWD,37981,CA,BMW,5,2014,,1,auto,RWD,Glacier Silver Metallic,Black
247,694982086,19600,Certified 2014 BMW 535 i xDrive,8-Speed Automatic | AWD,41448,OH,BMW,5,2014,,1,auto,AWD,Imperial Blue Metallic,Venetian Beige
248,697519701,19683,Certified 2014 BMW 535 i xDrive,8-Speed Automatic | AWD,38942,MN,BMW,5,2014,,1,auto,AWD,Gray Metallic,Black
249,700279206,19687,Used 2014 BMW 535 i,8-Speed Automatic | RWD,35998,AZ,BMW,5,2014,,0,auto,RWD,Imperial Blue Metallic,Cinnamon Brown
250,688823621,19697,Used 2014 BMW 535 Gran Turismo i,8-Speed Automatic | RWD,27550,TX,BMW,5,2014,,0,auto,RWD,Alpine White,Black
251,688559361,19747,Used 2015 BMW 535 i xDrive,8-Speed Automatic | AWD,43991,GA,BMW,5,2015,,0,auto,AWD,Alpine White,Black
252,699755779,19802,Used 2014 BMW 535 i,8-Speed Automatic | RWD,35950,TX,BMW,5,2014,,0,auto,RWD,Jatoba Metallic,Venetian Beige
253,689827207,20189,Used 2015 BMW 535 i,8-Speed Automatic | RWD,42180,MO,BMW,5,2015,,0,auto,RWD,Gray,
254,697413342,20206,Used 2014 BMW 535 i xDrive,8-Speed Automatic | AWD,29700,VA,BMW,5,2014,,0,auto,AWD,Gray,
255,692179316,20247,Certified 2014 BMW 535 i xDrive,8-Speed Automatic | AWD,38389,NJ,BMW,5,2014,,1,auto,AWD,Jet Black,Cinnamon Brown
256,694354290,20258,Certified 2014 BMW 535 i xDrive,8-Speed Automatic | AWD,38988,IL,BMW,5,2014,,1,auto,AWD,Black Sapphire Metallic,Black
257,697282296,20448,Certified 2014 BMW 535 i xDrive,8-Speed Automatic | AWD,42172,PA,BMW,5,2014,,1,auto,AWD,Jet Black,Black
258,697178965,20462,Certified 2014 BMW 535 i xDrive,8-Speed Automatic | AWD,44395,CT,BMW,5,2014,,1,auto,AWD,Black,Black
259,696536706,20474,Certified 2014 BMW 535 i xDrive,8-Speed Automatic | AWD,37548,NY,BMW,5,2014,,1,auto,AWD,Alpine White,Venetian Beige
260,697045867,20567,Certified 2014 BMW 535 i xDrive,8-Speed Automatic | AWD,36783,NY,BMW,5,2014,,1,auto,AWD,Jet Black,Black
261,698834464,20623,Used 2016 BMW 535 i xDrive,8-Speed Automatic | AWD,51406,MO,BMW,5,2016,,0,auto,AWD,Black Sapphire Metallic,Black
262,698967305,20674,Used 2016 BMW 535 i,8-Speed Automatic | RWD,43988,TX,BMW,5,2016,,0,auto,RWD,Mineral Gray Metallic,Black
263,700406899,20811,Certified 2013 BMW 535 i,8-Speed Automatic | RWD,35988,TX,BMW,5,2013,,1,auto,RWD,Jet Black,Oyster / Black
264,699843288,20822,Certified 2014 BMW 535 i,8-Speed Automatic | RWD,39981,CA,BMW,5,2014,,1,auto,RWD,Gray,Black
265,699799528,21010,Used 2014 BMW 535 i xDrive,8-Speed Automatic | AWD,34490,MA,BMW,5,2014,,0,auto,AWD,Alpine White,Black
266,696342496,21024,Used 2014 BMW 535 i xDrive,8-Speed Automatic | AWD,37974,IL,BMW,5,2014,,0,auto,AWD,Black Sapphire Metallic,Black
267,698113458,21062,Used 2014 BMW 535d xDrive,8-Speed Automatic | AWD,39995,MA,BMW,5,2014,,0,auto,AWD,Gray,Black
268,683942524,21144,Used 2013 BMW 535 i,8-Speed Automatic | RWD,27891,GA,BMW,5,2013,,0,auto,RWD,Blue,Tan
269,698410147,21186,Certified 2014 BMW 535 i xDrive,8-Speed Automatic | AWD,38897,PA,BMW,5,2014,,1,auto,AWD,Jet Black,Venetian Beige
270,697375271,21279,Certified 2014 BMW 535 i xDrive,8-Speed Automatic | AWD,43900,NY,BMW,5,2014,,1,auto,AWD,Alpine White,Black
271,698086336,21317,Used 2014 BMW 535 i xDrive,8-Speed Automatic | AWD,33795,NY,BMW,5,2014,,0,auto,AWD,Dark Graphite Metallic,Black
272,695660943,21334,Certified 2014 BMW 535d Base,8-Speed Automatic | RWD,35884,CA,BMW,5,2014,,1,auto,RWD,Black,Black
273,664876771,21404,Used 2012 BMW 535 i,8-Speed Automatic | RWD,26999,CA,BMW,5,2012,,0,auto,RWD,Deep Sea Blue Metallic,
274,685525535,21413,Used 2013 BMW 535 i,8-Speed Automatic | RWD,28987,GA,BMW,5,2013,,0,auto,RWD,Beige,
275,696997618,21473,Used 2014 BMW 535 i,8-Speed Automatic | RWD,34499,TX,BMW,5,2014,,0,auto,RWD,Jet Black,Black
276,691009215,21488,Used 2015 BMW 535 i xDrive,8-Speed Automatic | AWD,40888,TX,BMW,5,2015,,0,auto,AWD,Dark Graphite Metallic,Black
277,698984499,21497,Certified 2014 BMW 535 i xDrive,8-Speed Automatic | AWD,35950,NJ,BMW,5,2014,,1,auto,AWD,Black Sapphire Metallic,Black
278,698501742,21572,Used 2014 BMW 535 i,8-Speed Automatic | RWD,36450,TX,BMW,5,2014,,0,auto,RWD,Alpine White,Black
279,694667470,21574,Used 2013 BMW 535 i,8-Speed Automatic | RWD,33900,OR,BMW,5,2013,,0,auto,RWD,Black,Black
280,697284501,21582,Certified 2015 BMW 535 i xDrive,8-Speed Automatic | AWD,43900,NY,BMW,5,2015,,1,auto,AWD,Black Sapphire Metallic,Black
281,691878191,21638,Certified 2014 BMW 535 i xDrive,8-Speed Automatic | AWD,38294,MD,BMW,5,2014,,1,auto,AWD,Mineral White Metallic,Venetian Beige
282,696512252,21759,Certified 2014 BMW 535 i xDrive,8-Speed Automatic | AWD,44900,NY,BMW,5,2014,,1,auto,AWD,Carbon Black Metallic,Black
283,700018008,21810,Certified 2014 BMW 535 i xDrive,8-Speed Automatic | AWD,34981,VA,BMW,5,2014,,1,auto,AWD,Silver,Black
284,698254074,21832,Certified 2014 BMW 535 i xDrive,8-Speed Automatic | AWD,36400,NJ,BMW,5,2014,,1,auto,AWD,Imperial Blue Metallic,Venetian Beige
285,693779753,21895,Certified 2014 BMW 535d xDrive,8-Speed Automatic | AWD,39990,MN,BMW,5,2014,,1,auto,AWD,Imperial Blue Metallic,Ivory White
286,696320301,21961,Certified 2016 BMW 535d,8-Speed Automatic | RWD,48900,GA,BMW,5,2016,,1,auto,RWD,Gray,
287,699601845,22000,Used 2015 BMW 535 i xDrive,8-Speed Automatic | AWD,45864,OH,BMW,5,2015,,0,auto,AWD,Alpine White,Mocha
288,696027609,22035,Used 2015 BMW 535 i,8-Speed Automatic | RWD,41750,TX,BMW,5,2015,,0,auto,RWD,Alpine White,Nutmeg
289,692434240,22125,Certified 2014 BMW 535 i xDrive,8-Speed Automatic | AWD,39987,NJ,BMW,5,2014,,1,auto,AWD,Space Gray Metallic,Black
290,697425095,22206,Certified 2014 BMW 535 i,8-Speed Automatic | RWD,35817,VA,BMW,5,2014,,1,auto,RWD,Black Sapphire Metallic,Black
291,683337372,22215,Used 2015 BMW 535 i xDrive,8-Speed Automatic | AWD,41450,IL,BMW,5,2015,,0,auto,AWD,Dark Graphite Metallic,Black
292,695882405,22308,Certified 2014 BMW 535 Gran Turismo i xDrive,8-Speed Automatic | AWD,37499,RI,BMW,5,2014,,1,auto,AWD,Space Gray Metallic,Black
293,690574135,22357,Used 2014 BMW 535 i xDrive,8-Speed Automatic | AWD,31825,MA,BMW,5,2014,,0,auto,AWD,White,Cinnamon Brown
294,688838605,22477,Used 2014 BMW 535 i,8-Speed Automatic | RWD,33724,TX,BMW,5,2014,,0,auto,RWD,Alpine White,
295,700279249,22477,Used 2014 BMW 535 i,8-Speed Automatic | RWD,34998,AZ,BMW,5,2014,,0,auto,RWD,Carbon Black Metallic,Black
296,679394323,22613,Used 2014 BMW 535 i,8-Speed Automatic | RWD,39900,MS,BMW,5,2014,,0,auto,RWD,Carbon Black Metallic,Black
297,695784040,22628,Certified 2014 BMW 535 i xDrive,8-Speed Automatic | AWD,37995,IL,BMW,5,2014,,1,auto,AWD,Cashmere Silver Metallic,Venetian Beige
298,699145185,22633,Certified 2016 BMW 535 i,8-Speed Automatic | RWD,49687,GA,BMW,5,2016,,1,auto,RWD,Space Gray Metallic,Ivory White
299,698312903,22644,Certified 2014 BMW 535 i xDrive,8-Speed Automatic | AWD,36988,PA,BMW,5,2014,,1,auto,AWD,Black Sapphire,Black
300,698693456,22673,Certified 2014 BMW 535 i xDrive,8-Speed Automatic | AWD,38950,CT,BMW,5,2014,,1,auto,AWD,Black,Black
301,699549163,22811,Used 2014 BMW 535 i xDrive,8-Speed Automatic | AWD,35981,CO,BMW,5,2014,,0,auto,AWD,Gray,Black
302,695334376,22857,Certified 2014 BMW 535 i xDrive,8-Speed Automatic | AWD,35899,OH,BMW,5,2014,,1,auto,AWD,Glacier Silver Metallic,Black
303,700299008,22900,Certified 2014 BMW 535 i,8-Speed Automatic | RWD,33981,FL,BMW,5,2014,,1,auto,RWD,Brown,Beige
304,698900989,22944,Certified 2014 BMW 535 i,8-Speed Automatic | RWD,32982,CA,BMW,5,2014,,1,auto,RWD,Glacier Silver Metallic,Black
305,700474605,22995,Used 2014 BMW 535 i,8-Speed Automatic | RWD,33991,AL,BMW,5,2014,,0,auto,RWD,Jet Black,Venetian Beige
306,695366127,23020,Used 2013 BMW 535 i,6-Speed Manual | RWD,29287,CO,BMW,5,2013,,0,manual,RWD,White,
307,700279827,23033,Certified 2014 BMW 535 i,8-Speed Automatic | RWD,35888,GA,BMW,5,2014,,1,auto,RWD,Dark Graphite Metallic,Black
