,id,miles,name,powertrain,price,state,brand,model,year,capacity,Certified,strange_pt2,gearbox,dwheel,ext,int
674,693394501,61005,Certified 2013 Lexus GS 350,6-Speed Automatic | AWD,30000,IL,lexus,GS,2013,,1,0,auto,AWD,Starfire Pearl,Black
675,696053727,61077,Used 2014 Lexus GS 350 Base,8-Speed Automatic | RWD,25487,TX,lexus,GS,2014,,0,0,auto,RWD,Obsidian Black,Black
676,695355719,61518,Used 2013 Lexus GS 350 Base,6-Speed Automatic | AWD,25497,DE,lexus,GS,2013,,0,0,auto,AWD,Charcoal Gray,Light Gray
677,677096133,61550,Used 2013 Lexus GS 350 AWD,Automatic | AWD,25944,WA,lexus,GS,2013,,0,0,auto,AWD,Liquid Platinum,Light Gray W/Leather-Trimmed Seats
678,694687746,61590,Used 2014 Lexus GS 350 Base,8-Speed Automatic | RWD,25000,GA,lexus,GS,2014,,0,0,auto,RWD,Silver,Black
679,692997222,61826,Used 2013 Lexus GS 350 Base,6-Speed Automatic | AWD,23999,NJ,lexus,GS,2013,,0,0,auto,AWD,Liquid Platinum,Black
680,692929742,61826,Used 2013 Lexus GS 350 Base,6-Speed Automatic | AWD,23999,NJ,lexus,GS,2013,,0,0,auto,AWD,Liquid Platinum,Black
681,700045140,61831,Used 2013 Lexus GS 350 Base,6-Speed Automatic | RWD,23900,PA,lexus,GS,2013,,0,0,auto,RWD,Brown,Black
682,691551085,62010,Used 2009 Lexus GS 350,6-Speed Automatic | RWD,16995,CA,lexus,GS,2009,,0,0,auto,RWD,Red,Beige
683,694028013,62014,Certified 2013 Lexus GS 350 Base,6-Speed Automatic | AWD,23918,KS,lexus,GS,2013,,1,0,auto,AWD,Nebula Gray Pearl,Light Gray
684,697096014,62191,Used 2013 Lexus GS 350 Base,6-Speed Automatic | RWD,22993,GA,lexus,GS,2013,,0,0,auto,RWD,Liquid Platinum,Black
685,699978686,62270,Used 2006 Lexus GS 300,6-Speed Automatic | AWD,13995,MO,lexus,GS,2006,,0,0,auto,AWD,Silver,Ash
686,697010040,62574,Used 2010 Lexus GS 350,6-Speed Automatic | RWD,17490,CA,lexus,GS,2010,,0,0,auto,RWD,Obsidian Black,Light Gray
687,696103957,62697,Used 2014 Lexus GS 350 Base,6-Speed Automatic | AWD,26499,GA,lexus,GS,2014,,0,0,auto,AWD,Obsidian Black,Flaxen
688,697012791,62697,Used 2014 Lexus GS 350 Base,6-Speed Automatic | AWD,26499,GA,lexus,GS,2014,,0,0,auto,AWD,Obsidian Black,Flaxen
689,692815806,62706,Used 2013 Lexus GS 350 Base,6-Speed Automatic | RWD,21970,GA,lexus,GS,2013,,0,0,auto,RWD,Black,Gray
690,677355984,62774,Used 2013 Lexus GS 350 Base,6-Speed Automatic | AWD,24500,GA,lexus,GS,2013,,0,0,auto,AWD,White,Brown
691,700519185,63092,Used 2003 Lexus GS 300,5-Speed Automatic | RWD,10950,FL,lexus,GS,2003,,0,0,auto,RWD,Crystal White,Brown
692,696883077,63098,Used 2013 Lexus GS 350 Base,6-Speed Automatic | AWD,25456,NY,lexus,GS,2013,,0,0,auto,AWD,Gray,Black
693,699648551,63193,Used 2009 Lexus GS 350,6-Speed Automatic | RWD,16981,TX,lexus,GS,2009,,0,0,auto,RWD,Matador Red Mica,Cashmere
694,690298179,63392,Used 2010 Lexus GS 350,6-Speed Automatic | AWD,16777,NJ,lexus,GS,2010,,0,0,auto,AWD,Mercury Metallic,Black
695,696972494,63474,Used 2013 Lexus GS 350 Base,6-Speed Automatic | AWD,21750,FL,lexus,GS,2013,,0,0,auto,AWD,Satin Cashmere Metallic,Flaxen
696,690189868,64064,Used 2006 Lexus GS 300,6-Speed Automatic | RWD,12490,FL,lexus,GS,2006,,0,0,auto,RWD,Black Onyx,Black
697,699517805,64114,Used 2013 Lexus GS 350 Base,6-Speed Automatic | AWD,25990,PA,lexus,GS,2013,,0,0,auto,AWD,Deep Sea Mica,Brown
698,693480181,64143,Used 2006 Lexus GS 300,6-Speed Automatic | RWD,14174,TX,lexus,GS,2006,,0,0,auto,RWD,White,Cashmere
699,693191733,64438,Used 2013 Lexus GS 350 Base,6-Speed Automatic | RWD,22995,VA,lexus,GS,2013,,0,0,auto,RWD,Obsidian Black,Black
700,692084855,64808,Used 2013 Lexus GS 350 Base,6-Speed Automatic | AWD,23998,OH,lexus,GS,2013,,0,0,auto,AWD,Liquid Platinum,Black
701,699443030,65350,Used 2013 Lexus GS 350 Base,6-Speed Automatic | AWD,26969,NY,lexus,GS,2013,,0,0,auto,AWD,Nebula Gray Pearl,Black
702,699942055,65910,Used 2013 Lexus GS 350 Base,6-Speed Automatic | AWD,28944,IL,lexus,GS,2013,,0,0,auto,AWD,Obsidian Black,Black
703,676581874,65998,Used 2011 Lexus GS 350 Base,6-Speed Automatic | AWD,19985,CO,lexus,GS,2011,,0,0,auto,AWD,Blue,Parchment
704,695056096,66050,Certified 2013 Lexus GS 350,6-Speed Automatic | AWD,29000,IL,lexus,GS,2013,,1,0,auto,AWD,Obsidian Black,Black
