,id,miles,price,state,brand,model,year,capacity,Certified,dwheel,gearbox,ext,int,name,powertrain
2602,692458366,29158,23332,IL,Audi,A4,2014,2.0,0,AWD,auto,Brilliant Black,Black,Used 2014 Audi A4 2.0T Premium quattro,8-Speed Automatic | AWD
2603,692364340,29702,24750,IA,Audi,A4,2014,2.0,0,AWD,auto,Blue,,Used 2014 Audi A4 2.0T Premium Plus quattro,8-Speed Automatic | AWD
2604,627276659,29856,18495,NY,Audi,A4,2012,2.0,0,AWD,auto,Ice Silver Metallic,Black,Used 2012 Audi A4 2.0T Premium quattro,8-Speed Automatic | AWD
2605,696805138,29933,22000,CA,Audi,A4,2014,2.0,0,FWD,auto,Ibis White,Beige,Used 2014 Audi A4 2.0T Premium,Automatic CVT | FWD
2606,698180396,29983,28990,IA,Audi,A4,2014,2.0,0,AWD,auto,Gray,,Used 2014 Audi A4 2.0T Premium quattro,8-Speed Automatic | AWD
2607,698312573,30093,20000,AZ,Audi,A4,2014,2.0,0,FWD,auto,Ibis White,Black,Used 2014 Audi A4 2.0T Premium,Automatic CVT | FWD
2608,700705427,30632,28000,RI,Audi,A4,2015,2.0,0,AWD,manual,Monsoon Gray Metallic,Black,Used 2015 Audi A4 2.0T Premium quattro,6-Speed Manual | AWD
2609,623802538,30675,17995,NY,Audi,A4,2012,2.0,0,AWD,auto,Monsoon Gray Metallic,Light Gray,Used 2012 Audi A4 2.0T Premium quattro,8-Speed Automatic | AWD
2610,699221082,30735,29171,CA,Audi,A4,2014,2.0,1,AWD,manual,Glacier White Metallic,Black,Certified 2014 Audi A4 2.0T Premium Plus quattro,6-Speed Manual | AWD
2611,697904651,31475,29988,NY,Audi,A4,2015,2.0,1,AWD,auto,Florett Silver Metallic,Black,Certified 2015 Audi A4 2.0T Premium Plus quattro,8-Speed Automatic | AWD
2612,697456772,32315,21098,MD,Audi,A4,2014,2.0,0,AWD,auto,Glacier White Metallic,Brown/Black,Used 2014 Audi A4 2.0T Premium quattro,8-Speed Automatic w/OD | AWD
2613,698177573,33418,22000,VA,Audi,A4,2013,2.0,0,AWD,auto,Brilliant Black,Velvet Beige,Used 2013 Audi A4 2.0T Premium Plus quattro,Automatic | AWD
2614,696175060,33549,27800,CA,Audi,A4,2014,2.0,0,AWD,auto,Moonlight Blue Metallic,Titanium,Used 2014 Audi A4 2.0T Premium quattro,8-Speed Automatic | AWD
2615,697010313,34574,28693,CA,Audi,A4,2014,2.0,1,AWD,auto,Phantom Black Pearl,Black,Certified 2014 Audi A4 2.0T Premium quattro,8-Speed Automatic | AWD
2616,699504224,35153,25990,MD,Audi,A4,2014,2.0,0,AWD,auto,Brilliant Red,Black,Used 2014 Audi A4 2.0T Premium Plus quattro,8-Speed Automatic | AWD
2617,698601354,35228,22487,NJ,Audi,A4,2014,2.0,0,AWD,auto,Brilliant Black,Black,Used 2014 Audi A4 2.0T Premium quattro,8-Speed Automatic | AWD
2618,696662408,35485,19990,TX,Audi,A4,2014,2.0,0,FWD,auto,Black,Charcoal,Used 2014 Audi A4 2.0T Premium,Automatic CVT | FWD
2619,699935273,35828,26995,PA,Audi,A4,2014,2.0,0,AWD,auto,Brilliant Black,Black,Used 2014 Audi A4 2.0T Premium Plus quattro,8-Speed Automatic | AWD
2620,699876983,36635,25298,MN,Audi,A4,2014,2.0,0,AWD,auto,Cuvee Silver Metallic,Black,Used 2014 Audi A4 2.0T Premium quattro,8-Speed Automatic | AWD
2621,692180119,40643,22900,NJ,Audi,A4,2015,2.0,0,AWD,auto,Brilliant Red,Gray / Black,Used 2015 Audi A4 2.0T Premium quattro,8-Speed Automatic | AWD
2622,698772736,40939,21750,TX,Audi,A4,2014,2.0,0,AWD,auto,Dark Blue,Gray,Used 2014 Audi A4 2.0T Premium Plus quattro,8-Speed Automatic | AWD
2623,698809941,41117,15950,OH,Audi,A4,2012,2.0,0,FWD,auto,Ibis White,Cardamom Beige,Used 2012 Audi A4 2.0T Premium,Automatic CVT | FWD
2624,697712518,41770,22691,NV,Audi,A4,2014,2.0,0,FWD,CVT,Brilliant Black,Black,Used 2014 Audi A4 2.0T Premium,8-Speed CVT w/OD | FWD
2625,698249395,41844,20977,SC,Audi,A4,2014,2.0,0,FWD,auto,Daytona Gray Metallic,,Used 2014 Audi A4 2.0T Premium,Automatic CVT | FWD
2626,698386766,42547,22751,WA,Audi,A4,2012,2.0,0,AWD,manual,Phantom Black Pearl,Light Gray,Used 2012 Audi A4 2.0T Prestige,Manual | AWD
2627,698662606,42771,24898,MA,Audi,A4,2014,2.0,0,AWD,auto,Moonlight Blue Metallic,Black,Used 2014 Audi A4 2.0T Premium Plus quattro,8-Speed Automatic | AWD
2628,699994309,44468,24787,HI,Audi,A4,2014,2.0,0,FWD,auto,Phantom Black Pearl,Black,Used 2014 Audi A4 2.0T Premium Plus,Automatic CVT | FWD
2629,697063891,45736,21835,NJ,Audi,A4,2014,2.0,0,AWD,manual,Blue,Gray / Black,Used 2014 Audi A4 2.0T Premium quattro,6-Speed Manual | AWD
2630,697767508,46065,24700,NY,Audi,A4,2015,2.0,0,AWD,auto,Bl,,Used 2015 Audi A4 2.0T Premium quattro,8-Speed Automatic | AWD
2631,697080600,46099,24484,CA,Audi,A4,2014,2.0,0,AWD,auto,Gray,Tan,Used 2014 Audi A4 2.0T Premium Plus,8-Speed Automatic | AWD
2632,697942481,46992,18999,IL,Audi,A4,2012,2.0,0,AWD,auto|manual,Monsoon Gray Metallic,Black,Used 2012 Audi A4 2.0T Premium Plus quattro,8-Speed Automatic w/Manual Shift | AWD
2633,683465162,49152,19450,VA,Audi,A4,2013,2.0,0,AWD,auto,White,Brown / Black,Used 2013 Audi A4 2.0T Premium Plus quattro,Automatic | AWD
2634,696476641,50815,24993,CA,Audi,A4,2014,2.0,1,AWD,auto,Brilliant Black,Brown / Black,Certified 2014 Audi A4 2.0T Premium quattro,8-Speed Automatic | AWD
2635,697186963,51063,19550,NY,Audi,A4,2012,2.0,0,AWD,auto,Monsoon Gray,Black,Used 2012 Audi A4 2.0T Avant Premium quattro,8-Speed Automatic | AWD
2636,696178017,53417,23500,NJ,Audi,A4,2014,2.0,0,AWD,auto,Black,Beige,Used 2014 Audi A4 2.0T Premium quattro,8-Speed Automatic | AWD
2637,697104322,56103,21894,OH,Audi,A4,2015,2.0,0,AWD,auto,Monsoon Gray Metallic,Black,Used 2015 Audi A4 2.0T Premium Plus quattro,8-Speed Automatic | AWD
2638,699773350,56611,18797,CA,Audi,A4,2014,2.0,0,FWD,auto,Ibis White,Black,Used 2014 Audi A4 2.0T Premium,Automatic CVT | FWD
2639,697521987,56716,19450,MO,Audi,A4,2014,2.0,0,FWD,auto,Black,Black,Used 2014 Audi A4 2.0T Premium,Automatic CVT | FWD
2640,700305221,59974,16997,VA,Audi,A4,2013,2.0,0,AWD,auto,Black,Black,Used 2013 Audi A4 2.0T Premium quattro,8-Speed Automatic | AWD
2641,698505588,60334,7990,VA,Audi,A4,2005,2.0,0,FWD,auto,Red,Black,Used 2005 Audi A4 2.0T,Automatic CVT | FWD
2642,700463342,64224,12980,NC,Audi,A4,2011,2.0,0,AWD,auto,Ibis White,Cardamom Beige,Used 2011 Audi A4 2.0T Premium quattro,8-Speed Automatic | AWD
2643,681734100,65096,9750,TX,Audi,A4,2007,2.0,0,FWD,auto,Brilliant Red,Ebony,Used 2007 Audi A4 2.0T,Automatic CVT | FWD
2644,699286674,66567,10988,OH,Audi,A4,2006,1.8,0,FWD,auto,Alpaka Beige Metallic,Beige,Used 2006 Audi A4 1.8T,Automatic CVT | FWD
2645,660277416,67631,10995,TX,Audi,A4,2008,2.0,0,AWD,auto,Black,Black,Used 2008 Audi A4 2.0T quattro,6-Speed Automatic | AWD
2646,695453124,67761,20977,SC,Audi,A4,2015,2.0,0,FWD,auto,Brilliant Black,Black,Used 2015 Audi A4 2.0T Premium,Automatic CVT | FWD
2647,700493738,69880,11920,TX,Audi,A4,2009,2.0,0,AWD,auto,Black,Tan,Used 2009 Audi A4 2.0T Premium quattro,6-Speed Automatic | AWD
2648,686245321,70600,13995,MI,Audi,A4,2009,2.0,0,AWD,auto,Silver,Black,Used 2009 Audi A4 2.0T quattro,6-Speed Automatic | AWD
2649,699004223,70775,8995,NY,Audi,A4,2006,1.8,0,,auto,White,Tan,Used 2006 Audi A4 1.8T Cabriolet,continuously variable automatic
2650,693289292,71253,13998,MO,Audi,A4,2011,2.0,0,AWD,auto,Brilliant Black,Black,Used 2011 Audi A4 2.0T Premium Plus quattro,8-Speed Automatic | AWD
2651,667797402,71630,15874,IL,Audi,A4,2013,2.0,0,AWD,auto,Blue,,Used 2013 Audi A4 2.0T Premium quattro,Automatic | AWD
2652,697733996,71630,8990,NC,Audi,A4,2008,2.0,0,AWD,auto,Black,Black,Used 2008 Audi A4 2.0T quattro,6-Speed Automatic | AWD
2653,696936769,75070,13993,FL,Audi,A4,2011,2.0,0,FWD,auto,Deep Sea Blue Pearl,Light Gray,Used 2011 Audi A4 2.0T Premium Plus,Automatic CVT | FWD
2654,679039810,75475,16995,NJ,Audi,A4,2013,2.0,0,AWD,auto,White,Tan,Used 2013 Audi A4 2.0T Premium quattro,Automatic with Tiptronic | AWD
2655,648941774,76230,9990,AZ,Audi,A4,2008,2.0,0,AWD,auto,Brilliant Black,Black,Used 2008 Audi A4 2.0T quattro,6-Speed Automatic | AWD
2656,700029836,77730,16632,FL,Audi,A4,2012,2.0,0,AWD,auto|manual,Ice Silver Metallic,Black,Used 2012 Audi A4 2.0T Premium Plus quattro,8-Speed Automatic w/Manual Shift | AWD
2657,687094440,79300,11995,MI,Audi,A4,2007,2.0,0,FWD,auto,Red,Black,Used 2007 Audi A4 2.0T Cabriolet,Automatic CVT | FWD
2658,699964902,79405,8995,CA,Audi,A4,2006,2.0,0,AWD,auto,Gray,,Used 2006 Audi A4 2.0T quattro,6-Speed Automatic | AWD
2659,700070464,79823,17991,VA,Audi,A4,2012,2.0,0,AWD,auto,Gray,,Used 2012 Audi A4 2.0T Premium Plus quattro,Gray (ext)
2660,699945442,81901,7495,NJ,Audi,A4,2007,2.0,0,AWD,auto,Gold,Beige,Used 2007 Audi A4 2.0T Cabriolet quattro,6-Speed Automatic | AWD
2661,698500349,82522,14992,TX,Audi,A4,2012,2.0,0,AWD,auto,Gray,Black,Used 2012 Audi A4 2.0T Premium Plus quattro,8-Speed Automatic | AWD
2662,695586865,82945,19995,OH,Audi,A4,2014,2.0,0,AWD,manual,Black,Black,Used 2014 Audi A4 2.0T Premium Plus quattro,6-Speed Manual | AWD
2663,699973372,83452,9999,MA,Audi,A4,2008,2.0,0,AWD,auto,Gray,Tan,Used 2008 Audi A4 2.0T quattro,6-Speed Automatic | AWD
2664,698615795,83544,11995,NY,Audi,A4,2010,2.0,0,AWD,auto,Blue,Black,Used 2010 Audi A4 2.0T Premium Plus quattro,6-Speed Automatic | AWD
2665,699627505,84206,10495,CT,Audi,A4,2009,2.0,0,AWD,auto,Gray,Black,Used 2009 Audi A4 2.0T Premium Plus quattro,6-Speed Automatic | AWD
2666,698085870,85525,12990,GA,Audi,A4,2012,2.0,0,FWD,auto,Ice Silver Metallic,Black,Used 2012 Audi A4 2.0T Premium,Automatic CVT | FWD
2667,696272275,85998,21191,NV,Audi,A4,2014,2.0,0,AWD,auto,Dakota Gray Metallic,Gray,Used 2014 Audi A4 2.0T Premium quattro,8-Speed Automatic | AWD
2668,691500719,87044,7991,FL,Audi,A4,2007,2.0,0,FWD,auto,Blue,Tan,Used 2007 Audi A4 2.0T,Automatic CVT | FWD
2669,698252447,89138,9495,TX,Audi,A4,2009,2.0,0,AWD,auto,Black,Tan,Used 2009 Audi A4 2.0T Premium quattro,6-Speed Automatic | AWD
2670,689182177,90119,18900,NC,Audi,A4,2012,2.0,0,AWD,auto,Black,Black,Used 2012 Audi A4 2.0T Premium quattro,8-Speed Automatic | AWD
2671,700492449,90635,12950,WA,Audi,A4,2008,2.0,0,AWD,auto,Ocean Blue Pearl,Tan,Used 2008 Audi A4 2.0T Avant,Automatic | AWD
2672,696951430,90852,17799,NJ,Audi,A4,2014,2.0,0,AWD,auto,Dakota Gray Metallic,Black,Used 2014 Audi A4 2.0T Premium Plus quattro,8-Speed Automatic | AWD
2673,700421430,92255,9995,MI,Audi,A4,2010,2.0,0,AWD,auto,Blue,White,Used 2010 Audi A4 2.0T Avant quattro Premium,6-Speed Automatic | AWD
2674,661501310,95806,15995,CT,Audi,A4,2012,2.0,0,AWD,auto,Gray,,Used 2012 Audi A4 2.0T Prestige quattro,8-Speed Automatic | AWD
2675,615519294,97787,8980,CA,Audi,A4,2005,3.2,0,,auto,Dolphin Gray,BLACK,Used 2005 Audi A4 3.2 quattro,6 speed automatic
2676,700371863,98269,10999,GA,Audi,A4,2010,2.0,0,AWD,auto,Blue,Light Gray,Used 2010 Audi A4 2.0T Premium quattro,6-Speed Automatic | AWD
2677,692653695,98570,10995,CA,Audi,A4,2009,3.2,0,AWD,auto,Silver,Black,Used 2009 Audi A4 3.2 Prestige quattro,6-Speed Automatic | AWD
2678,699208610,100036,9999,CA,Audi,A4,2005,3.2,0,AWD,auto,Dolphin Gray Metallic,Ebony,Used 2005 Audi A4 3.2 quattro,6-Speed Automatic | AWD
2679,679563775,100060,9999,NJ,Audi,A4,2009,2.0,0,AWD,auto,Red,Beige,Used 2009 Audi A4 2.0T Premium Plus quattro,6-Speed Automatic | AWD
2680,693927598,102276,7495,CT,Audi,A4,2007,2.0,0,AWD,auto,Gray,Black,Used 2007 Audi A4 2.0T quattro,6-Speed Automatic | AWD
2681,696374386,108201,10299,TX,Audi,A4,2008,2.0,0,AWD,auto,Ocean Blue Pearl,Beige,Used 2008 Audi A4 2.0T quattro,6-Speed Automatic | AWD
2682,700122687,108217,11453,NV,Audi,A4,2010,2.0,0,FWD,auto,Brilliant Black,Black,Used 2010 Audi A4 2.0T Premium,1-Speed CVT Automatic w/OD | FWD
2683,682639676,108241,6990,PA,Audi,A4,2005,1.8,0,FWD,auto,Dolphin Gray Metallic,Platinum,Used 2005 Audi A4 1.8T Cabriolet,Automatic CVT | FWD
2684,690153399,109745,6995,NJ,Audi,A4,2008,2.0,0,AWD,auto,Black,Beige,Used 2008 Audi A4 2.0T quattro,6-Speed Automatic | AWD
2685,697288967,111187,10792,CA,Audi,A4,2009,2.0,0,AWD,auto,Black,Black,Used 2009 Audi A4 2.0T Prestige,6-Speed Automatic | AWD
2686,699164635,111785,7950,CA,Audi,A4,2008,2.0,0,FWD,auto,White,Beige,Used 2008 Audi A4 2.0T,Automatic CVT | FWD
2687,695452526,114519,8990,NJ,Audi,A4,2009,3.2,0,AWD,auto,Blue,Gray,Used 2009 Audi A4 3.2 Premium Plus quattro,6-Speed Automatic | AWD
2688,700193340,114656,5995,IL,Audi,A4,2003,3.0,0,FWD,auto,Red,Black,Used 2003 Audi A4 3.0 Cabriolet,Automatic CVT | FWD
2689,695637593,115277,7499,MA,Audi,A4,2008,2.0,0,AWD,auto,Silver,Black,Used 2008 Audi A4 2.0T quattro,6-Speed Automatic | AWD
2690,699164641,118040,10950,CA,Audi,A4,2010,2.0,0,AWD,auto,Blue,Beige,Used 2010 Audi A4 2.0T Avant Premium Plus quattro,6-Speed Automatic | AWD
2691,691957434,119900,11990,CT,Audi,A4,2010,2.0,0,AWD,auto,Monza Silver,Black,Used 2010 Audi A4 2.0T Premium Plus quattro,6-Speed Automatic | AWD
2692,698616650,120392,6995,NJ,Audi,A4,2007,2.0,0,AWD,auto,Black,Black,Used 2007 Audi A4 2.0T quattro,6-Speed Automatic | AWD
2693,697768801,121240,9495,MA,Audi,A4,2009,3.2,0,AWD,auto,Black,Black,Used 2009 Audi A4 3.2 Premium Plus quattro,6-Speed Automatic | AWD
2694,697296204,135586,6394,CO,Audi,A4,2004,1.8,0,AWD,auto,Gray,Black,Used 2004 Audi A4 1.8T quattro,5-Speed Automatic | AWD
2695,697866907,136227,6990,IA,Audi,A4,2006,2.0,0,AWD,auto,Silver,,Used 2006 Audi A4 2.0T quattro,6-Speed Automatic | AWD
2696,693092521,137753,6988,CA,Audi,A4,2008,2.0,0,AWD,auto,Black,Black,Used 2008 Audi A4 2.0T quattro,6-Speed Automatic | AWD
2697,684496104,143421,4995,NY,Audi,A4,2007,2.0,0,AWD,auto,Gray,Gray,Used 2007 Audi A4 2.0T quattro,6-Speed Automatic | AWD
2698,690325708,156773,4950,IA,Audi,A4,2005,2.0,0,FWD,auto,Silver,Gray,Used 2005 Audi A4 2.0T,Automatic CVT | FWD
2699,693025796,156776,7999,UT,Audi,A4,2009,2.0,0,AWD,auto,Gray,Black,Used 2009 Audi A4 2.0T Avant quattro Premium,6-Speed Automatic | AWD
2700,700091170,162599,7900,CA,Audi,A4,2008,2.0,0,AWD,auto,Black,Black,Used 2008 Audi A4 2.0T quattro,Automatic | AWD
2701,658987400,172564,2950,PA,Audi,A4,2000,1.8,0,AWD,auto,Silver,Opal Gray,Used 2000 Audi A4 1.8T quattro,5-Speed Automatic | AWD
2702,698515578,0,8900,NJ,Audi,A4,2008,2.0,0,AWD,manual,Silver,Black,Used 2008 Audi A4 2.0T quattro,6-Speed Manual | AWD
2703,698193187,5,33478,FL,Audi,A4,2017,,1,FWD,auto|manual,Brilliant Black,Black,Certified 2017 Audi A4 Premium,7-Speed Auto-Shift Manual w/OD | FWD
2704,697060755,10,40925,TX,Audi,A4,2017,,0,FWD,auto,Glacier White Metallic,Atlas Beige / Black,Used 2017 Audi A4 Season of Audi ultra Premium,7-Speed Automatic with Auto-Shift | FWD
2705,694301184,746,40777,TX,Audi,A4,2017,,0,FWD,auto,Glacier White Metallic,Atlas Beige / Black,Used 2017 Audi A4 Season of Audi ultra Premium,7-Speed Automatic with Auto-Shift | FWD
2706,697060741,1162,38777,TX,Audi,A4,2017,,0,FWD,auto,Glacier White Metallic,Atlas Beige / Black,Used 2017 Audi A4 Season of Audi ultra Premium,7-Speed Automatic with Auto-Shift | FWD
2707,684500596,2000,42000,CA,Audi,A4,2017,2.0,0,AWD,auto,Manhattan Gray Metallic,Black,Used 2017 Audi A4 2.0T Premium quattro,Automatic | AWD
2708,690230440,2000,40000,CA,Audi,A4,2017,2.0,0,AWD,auto,Mythos Black Metallic,Atlas Beige / Black,Used 2017 Audi A4 2.0T Premium quattro,7-Speed Automatic with Auto-Shift | AWD
2709,698734812,2000,40000,CA,Audi,A4,2017,2.0,0,FWD,auto,Cuvee Silver Metallic,Atlas Beige / Gray,Used 2017 Audi A4 2.0T Premium Plus,7-Speed Automatic with Auto-Shift | FWD
2710,690066846,2000,37000,CA,Audi,A4,2017,2.0,0,FWD,auto,Tango Red Metallic,Atlas Beige / Gray,Used 2017 Audi A4 2.0T Premium,Automatic | FWD
2711,695595860,2725,31893,NY,Audi,A4,2015,2.0,1,AWD,auto,Brilliant Black,Black,Certified 2015 Audi A4 2.0T Premium Plus quattro,8-Speed Automatic | AWD
2712,679389078,3661,22999,UT,Audi,A4,2015,2.0,0,AWD,auto,Blue,Black,Used 2015 Audi A4 2.0T Premium Plus quattro,8-Speed Automatic | AWD
2713,697865062,4122,34995,FL,Audi,A4,2017,2.0,0,FWD,auto,Ibis White,Black,Used 2017 Audi A4 2.0T ultra Premium,Automatic | FWD
2714,691686435,4786,40975,IN,Audi,A4,2017,2.0,0,AWD,auto,Ibis White,Black,Used 2017 Audi A4 2.0T Premium Plus,Automatic | AWD
2715,694989054,5057,42995,TX,Audi,A4,2017,2.0,1,AWD,auto,Brilliant Black,Black,Certified 2017 Audi A4 2.0T Premium Plus quattro,7-Speed Automatic with Auto-Shift | AWD
2716,687460879,5143,37699,PA,Audi,A4,2017,,0,AWD,auto,Ibis White,Black,Used 2017 Audi A4 Premium,Automatic | AWD
2717,699126160,5224,32977,FL,Audi,A4,2017,,1,FWD,auto,Black,,Certified 2017 Audi A4 Premium,Automatic | FWD
2718,697729199,5510,40995,FL,Audi,A4,2017,2.0,0,AWD,auto,Manhattan Gray Metallic,Black,Used 2017 Audi A4 2.0T Premium quattro,7-Speed Automatic with Auto-Shift | AWD
2719,699446361,5555,35250,GA,Audi,A4,2017,,0,FWD,auto|manual,Brilliant Black,Black,Used 2017 Audi A4 Premium,7-Speed Auto-Shift Manual w/OD | FWD
2720,699134217,5564,44995,CT,Audi,A4,2017,2.0,1,AWD,auto,Mythos Black Metallic,Black,Certified 2017 Audi A4 2.0T Premium Plus,Automatic | AWD
2721,699913545,5607,34977,FL,Audi,A4,2017,,1,AWD,auto,Silver,,Certified 2017 Audi A4 Premium,Automatic | AWD
2722,684595679,5839,38995,TX,Audi,A4,2017,2.0,1,AWD,auto,Florett Silver Metallic,Black,Certified 2017 Audi A4 2.0T Premium quattro,Automatic | AWD
2723,700329297,5957,34227,FL,Audi,A4,2017,,1,FWD,auto,Brilliant Black,Black,Certified 2017 Audi A4 Premium,Automatic | FWD
2724,697511844,6082,31999,FL,Audi,A4,2017,2.0,0,FWD,auto,Brilliant Black,Black,Used 2017 Audi A4 2.0T Premium,Automatic | FWD
2725,699683148,6722,32977,FL,Audi,A4,2017,,1,FWD,auto,Black,,Certified 2017 Audi A4 Premium,Automatic | FWD
2726,694989134,6905,37995,TX,Audi,A4,2017,2.0,0,AWD,auto,Florett Silver Metallic,Black,Used 2017 Audi A4 2.0T Premium quattro,Automatic | AWD
2727,674094741,6931,22399,UT,Audi,A4,2015,2.0,0,AWD,auto,Brilliant Black,,Used 2015 Audi A4 2.0T Premium Plus quattro,8-Speed Automatic | AWD
2728,694989679,7081,36995,TX,Audi,A4,2017,2.0,0,FWD,auto,Brilliant Black,Black,Used 2017 Audi A4 2.0T Premium,Automatic | FWD
2729,698393787,7135,36995,TX,Audi,A4,2017,2.0,0,FWD,auto,Monsoon Gray Metallic,Black,Used 2017 Audi A4 2.0T Premium,7-Speed Automatic with Auto-Shift | FWD
2730,695498775,7196,37526,NJ,Audi,A4,2017,,0,AWD,auto|manual,Moonlight Blue Metallic,Nougat Brown/Black,Used 2017 Audi A4 Premium,7-Speed Auto-Shift Manual w/OD | AWD
2731,699808369,7213,40411,VA,Audi,A4,2017,2.0,0,AWD,auto,Manhattan Gray Metallic,Black,Used 2017 Audi A4 2.0T Premium Plus quattro,7-Speed Automatic with Auto-Shift | AWD
2732,697203405,7327,43995,TX,Audi,A4,2017,2.0,1,AWD,auto,Glacier White Metallic,Black,Certified 2017 Audi A4 2.0T Premium Plus quattro,7-Speed Automatic with Auto-Shift | AWD
2733,697546905,7786,38995,TX,Audi,A4,2017,2.0,1,AWD,auto,Mythos Black Metallic,Black,Certified 2017 Audi A4 2.0T Premium quattro,7-Speed Automatic with Auto-Shift | AWD
2734,696541579,7913,43995,TX,Audi,A4,2017,2.0,1,AWD,auto,Brilliant Black,Black,Certified 2017 Audi A4 2.0T Premium Plus quattro,7-Speed Automatic with Auto-Shift | AWD
2735,696966936,7948,39995,TX,Audi,A4,2017,2.0,1,AWD,auto,Glacier White Metallic,Black,Certified 2017 Audi A4 2.0T Premium quattro,7-Speed Automatic with Auto-Shift | AWD
2736,687418004,8251,37885,PA,Audi,A4,2017,,0,AWD,auto,Floret,,Used 2017 Audi A4 Premium Plus,Automatic | AWD
2737,697639937,8256,38995,TX,Audi,A4,2017,2.0,1,AWD,auto,Mythos Black Metallic,Black,Certified 2017 Audi A4 2.0T Premium quattro,7-Speed Automatic with Auto-Shift | AWD
2738,698193185,8404,33478,FL,Audi,A4,2017,,1,FWD,auto|manual,Brilliant Black,Black,Certified 2017 Audi A4 Premium,7-Speed Auto-Shift Manual w/OD | FWD
2739,696967163,8543,39995,TX,Audi,A4,2017,2.0,1,AWD,auto,Brilliant Black,Black,Certified 2017 Audi A4 2.0T Premium quattro,7-Speed Automatic with Auto-Shift | AWD
2740,687128355,8962,38943,CT,Audi,A4,2017,,1,AWD,auto|manual,Brilliant Black,Black,Certified 2017 Audi A4 Premium,7-Speed Auto-Shift Manual w/OD | AWD
2741,668557137,9404,32888,NY,Audi,A4,2015,2.0,0,AWD,auto,Cuvee Silver Metallic,Black,Used 2015 Audi A4 2.0T Premium quattro,8-Speed Automatic | AWD
2742,700104114,9445,46998,MA,Audi,A4,2017,2.0,0,AWD,auto,Mythos Black Metallic,Black,Used 2017 Audi A4 2.0T Prestige quattro,7-Speed Automatic with Auto-Shift | AWD
2743,693290204,10321,24499,NV,Audi,A4,2015,2.0,0,AWD,auto,White,,Used 2015 Audi A4 2.0T Premium Plus quattro,8-Speed Automatic | AWD
2744,694005283,10390,30995,FL,Audi,A4,2017,2.0,1,FWD,auto,Brilliant Black,Black,Certified 2017 Audi A4 2.0T Premium,7-Speed Automatic with Auto-Shift | FWD
2745,696163499,10431,25000,CA,Audi,A4,2014,2.0,1,FWD,auto,Monsoon Gray Metallic,Black,Certified 2014 Audi A4 2.0T Premium,Automatic CVT | FWD
2746,697159446,11004,34875,MN,Audi,A4,2017,2.0,0,AWD,auto,Florett Silver Metallic,Black,Used 2017 Audi A4 2.0T Premium quattro,7-Speed Automatic with Auto-Shift | AWD
2747,700487616,11580,25980,MD,Audi,A4,2014,2.0,0,AWD,auto,White,Black,Used 2014 Audi A4 2.0T Premium quattro,8-Speed Automatic | AWD
2748,700553373,11580,25980,TX,Audi,A4,2014,2.0,0,AWD,auto,White,Black,Used 2014 Audi A4 2.0T Premium quattro,8-Speed Automatic | AWD
2749,700458739,11580,25980,PA,Audi,A4,2014,2.0,0,AWD,auto,White,Black,Used 2014 Audi A4 2.0T Premium quattro,8-Speed Automatic | AWD
2750,700513969,11580,25980,OH,Audi,A4,2014,2.0,0,AWD,auto,White,Black,Used 2014 Audi A4 2.0T Premium quattro,8-Speed Automatic | AWD
2751,695522151,12914,27900,IN,Audi,A4,2014,2.0,1,AWD,auto,Brilliant Black,Black,Certified 2014 Audi A4 2.0T Premium Plus quattro,8-Speed Automatic | AWD
2752,694414538,13519,19699,NV,Audi,A4,2015,2.0,0,FWD,auto,Gray,,Used 2015 Audi A4 2.0T Premium,Automatic CVT | FWD
2753,697679880,16490,36995,FL,Audi,A4,2017,2.0,1,AWD,auto,Ibis White,Black,Certified 2017 Audi A4 2.0T Premium quattro,7-Speed Automatic with Auto-Shift | AWD
2754,694495309,16654,31000,CA,Audi,A4,2015,2.0,1,AWD,auto,Glacier White Metallic,Velvet Beige,Certified 2015 Audi A4 2.0T Premium quattro,8-Speed Automatic | AWD
2755,700458740,17884,24780,PA,Audi,A4,2013,2.0,0,AWD,auto,Blue,Brown / Black,Used 2013 Audi A4 2.0T Premium Plus quattro,Automatic | AWD
2756,700488148,17884,24780,MD,Audi,A4,2013,2.0,0,AWD,auto,Blue,Brown / Black,Used 2013 Audi A4 2.0T Premium Plus quattro,Automatic | AWD
2757,700513836,17884,24780,OH,Audi,A4,2013,2.0,0,AWD,auto,Blue,Brown / Black,Used 2013 Audi A4 2.0T Premium Plus quattro,Automatic | AWD
2758,700600702,17884,24780,TX,Audi,A4,2013,2.0,0,AWD,auto,Blue,Brown / Black,Used 2013 Audi A4 2.0T Premium Plus quattro,Automatic | AWD
2759,691521033,19442,26500,MA,Audi,A4,2014,2.0,0,AWD,auto,Gray,Gray,Used 2014 Audi A4 2.0T Premium Plus quattro,8-Speed Automatic | AWD
2760,684870441,20180,28262,TX,Audi,A4,2016,2.0,0,FWD,auto,Brilliant Black,Black,Used 2016 Audi A4 2.0T Premium,Automatic CVT | FWD
2761,684609375,21435,22888,NJ,Audi,A4,2014,2.0,1,AWD,auto,Dakota Gray Metallic,Black,Certified 2014 Audi A4 2.0T Premium quattro,8-Speed Automatic | AWD
2762,687976405,22413,24894,CA,Audi,A4,2015,2.0,0,FWD,auto,Florett Silver Metallic,Black,Used 2015 Audi A4 2.0T Premium Plus,Automatic CVT | FWD
