,id,miles,price,state,brand,model,year,capacity,Certified,gearbox,dwheel,ext,int,name,powertrain
112,687005798,7929,26250,GA,Acura,TLX,2015,,0,auto,FWD,Graphite Luster Metallic,Ebony,Used 2015 Acura TLX V6 Advance,9-Speed Automatic | FWD
113,699592482,7979,27991,TX,Acura,TLX,2016,,1,auto,FWD,Graphite Luster Metallic,Graystone,Certified 2016 Acura TLX Base,8-Speed Automatic with Auto-Shift | FWD
114,700239208,8012,33991,TX,Acura,TLX,2016,,1,auto,AWD,Graphite Luster Metallic,Ebony,Certified 2016 Acura TLX V6 Tech,9-Speed Automatic | AWD
115,671235657,8054,25857,FL,Acura,TLX,2016,,1,auto,FWD,Graphite Luster Metallic,Graystone,Certified 2016 Acura TLX V6,9-Speed Automatic | FWD
116,697572788,8223,28492,GA,Acura,TLX,2015,,1,auto,FWD,White,Black,Certified 2015 Acura TLX V6 Tech,9-Speed Automatic | FWD
117,700317598,8282,27976,VA,Acura,TLX,2015,,0,auto,FWD,Blue,Greystone,Used 2015 Acura TLX V6 Tech,9-Speed Automatic | FWD
118,699592480,8299,29991,TX,Acura,TLX,2016,,1,auto,FWD,White,Graystone,Certified 2016 Acura TLX V6,9-Speed Automatic | FWD
119,694599318,8386,21299,CO,Acura,TLX,2016,,0,auto,FWD,White,,Used 2016 Acura TLX Base,8-Speed Automatic with Auto-Shift | FWD
120,690190755,8449,28980,NJ,Acura,TLX,2015,,0,auto,AWD,Slate Silver Metallic,Ebony,Used 2015 Acura TLX V6 Tech,9-Speed Automatic | AWD
121,685661049,8733,25499,NC,Acura,TLX,2016,,1,auto,FWD,Graphite,Graystone,Certified 2016 Acura TLX V6,9-Speed Automatic | FWD
122,692936913,8913,29890,GA,Acura,TLX,2015,,1,auto,FWD,Slate Silver Metallic,Greystone,Certified 2015 Acura TLX V6 Advance,9-Speed Automatic | FWD
123,700501471,8933,27200,FL,Acura,TLX,2016,,1,auto,FWD,Bellanova White Pearl,Espresso,Certified 2016 Acura TLX V6,9-Speed Automatic | FWD
124,694807048,9103,30890,GA,Acura,TLX,2016,,1,auto,FWD,Bellanova White Pearl,Ebony,Certified 2016 Acura TLX V6 Tech,9-Speed Automatic | FWD
125,697669692,9179,29875,FL,Acura,TLX,2016,,1,auto,FWD,Crystal Black Pearl,Ebony,Certified 2016 Acura TLX V6 Tech,9-Speed Automatic | FWD
126,694807121,9241,30890,GA,Acura,TLX,2016,,1,auto,FWD,Graphite Luster Metallic,Graystone,Certified 2016 Acura TLX V6 Tech,9-Speed Automatic | FWD
127,677512667,9256,27449,MO,Acura,TLX,2016,,1,auto,FWD,Slate Silver Metallic,,Certified 2016 Acura TLX V6,9-Speed Automatic | FWD
128,681223187,9269,26888,NC,Acura,TLX,2016,,0,auto,FWD,Bellanova White Pearl,Graystone,Used 2016 Acura TLX Base,8-Speed Automatic with Auto-Shift | FWD
129,654764638,9283,26998,FL,Acura,TLX,2016,,1,auto,FWD,Bellanova White Pearl,,Certified 2016 Acura TLX Base,8-Speed Automatic with Auto-Shift | FWD
130,696605446,9385,24300,PA,Acura,TLX,2016,,0,auto,FWD,Bellanova White Pearl,Ebony,Used 2016 Acura TLX Base,Automatic | FWD
131,692974998,9467,25490,GA,Acura,TLX,2015,,1,auto,FWD,Basque Red Pearl Ii,Parchment,Certified 2015 Acura TLX Tech,8-Speed Automatic with Auto-Shift | FWD
132,693379902,9490,27879,FL,Acura,TLX,2016,,0,auto,FWD,Graphite Luster Metallic,Ebony,Used 2016 Acura TLX V6 Tech,9-Speed Automatic | FWD
133,685696764,9500,29499,WA,Acura,TLX,2015,,0,auto,AWD,Black,Black,Used 2015 Acura TLX V6 Tech,9-Speed Automatic | AWD
134,695189489,9532,25165,FL,Acura,TLX,2016,,1,auto,FWD,Fathom Blue Pearl,Graystone,Certified 2016 Acura TLX Base,8-Speed Automatic with Auto-Shift | FWD
135,695347770,9540,30000,CA,Acura,TLX,2015,,1,auto,FWD,Black Copper Pearl,Parchment,Certified 2015 Acura TLX V6 Advance,9-Speed Automatic | FWD
136,695036296,9664,24749,CA,Acura,TLX,2016,,1,auto,FWD,Bellanova White Pearl,,Certified 2016 Acura TLX Base,8-Speed Automatic with Auto-Shift | FWD
137,695516874,9709,22888,CA,Acura,TLX,2015,,0,auto,FWD,White,,Used 2015 Acura TLX Base,8-Speed Automatic with Auto-Shift | FWD
138,699666078,9935,26000,TX,Acura,TLX,2016,,0,auto|manual,FWD,Bellanova White Pearl,Ebony,Used 2016 Acura TLX Base,8-Speed Auto-Shift Manual w/OD | FWD
139,695955041,9999,26422,FL,Acura,TLX,2015,,0,auto,FWD,Bellanova White Pearl,Gray,Used 2015 Acura TLX Tech,8-Speed Automatic with Auto-Shift | FWD
140,695209211,10254,32550,UT,Acura,TLX,2016,,0,auto,AWD,Black Copper Pearl,Espresso,Used 2016 Acura TLX V6 Tech,9-Speed Automatic | AWD
141,694841357,10427,30996,PA,Acura,TLX,2016,,1,auto,FWD,Slate Silver,Graystone,Certified 2016 Acura TLX V6 Tech,9-Speed Automatic | FWD
142,696830563,10442,33488,TX,Acura,TLX,2016,,0,auto,FWD,Maroon,Parchment,Used 2016 Acura TLX V6 Advance,9-Speed Automatic | FWD
143,697572351,10585,27992,GA,Acura,TLX,2016,,1,auto,FWD,White,Ebony,Certified 2016 Acura TLX Tech,8-Speed Automatic with Auto-Shift | FWD
144,698466445,10661,26593,PA,Acura,TLX,2015,,1,auto,FWD,Crystal Black Pearl,Ebony,Certified 2015 Acura TLX Tech,8-Speed Automatic with Auto-Shift | FWD
145,700143164,10798,32999,OK,Acura,TLX,2016,,0,auto,FWD,Graphite Luster Metallic,Graystone,Used 2016 Acura TLX V6 Tech,9-Speed Automatic | FWD
146,695955297,10863,26060,FL,Acura,TLX,2015,,1,auto,FWD,Bellanova White Pearl,White,Certified 2015 Acura TLX Tech,8-Speed Automatic with Auto-Shift | FWD
147,698046543,10979,25726,FL,Acura,TLX,2016,,1,auto,FWD,Crystal Black Pearl,Ebony,Certified 2016 Acura TLX Base,8-Speed Automatic with Auto-Shift | FWD
148,694156492,10981,28750,VA,Acura,TLX,2015,,0,auto,AWD,Crystal Black Pearl,Parchment,Used 2015 Acura TLX V6 Tech,9-Speed Automatic | AWD
149,699487626,11191,32900,NJ,Acura,TLX,2015,,1,auto,AWD,Graphite Luster Metallic,Ebony,Certified 2015 Acura TLX V6 Advance,9-Speed Automatic | AWD
150,696501795,11197,32988,MD,Acura,TLX,2015,,1,auto,FWD,Black,,Certified 2015 Acura TLX V6 Advance,9-Speed Automatic w/OD | FWD
151,699830091,11317,28500,NJ,Acura,TLX,2015,,1,auto,FWD,White,Gray,Certified 2015 Acura TLX V6 Tech,9-Speed Automatic | FWD
152,685839818,11423,29689,CO,Acura,TLX,2015,,0,auto,FWD,Black,,Used 2015 Acura TLX V6 Tech,9-Speed Automatic | FWD
153,698487243,11423,26977,CA,Acura,TLX,2016,,1,auto,FWD,Crystal Black Pearl,Ebony,Certified 2016 Acura TLX Tech,8-Speed Automatic with Auto-Shift | FWD
154,698440361,11553,22999,NV,Acura,TLX,2015,,0,auto,FWD,White,,Used 2015 Acura TLX V6 Tech,9-Speed Automatic | FWD
155,694641836,11833,31298,TX,Acura,TLX,2016,,1,auto,FWD,,,Certified 2016 Acura TLX V6 Tech,9-Speed Automatic | FWD
156,698406706,11862,27593,PA,Acura,TLX,2015,,1,auto,FWD,Slate Silver Metallic,Greystone,Certified 2015 Acura TLX V6 Tech,9-Speed Automatic | FWD
157,700087840,11967,34295,NJ,Acura,TLX,2016,,0,auto,AWD,Gray,,Used 2016 Acura TLX V6 Tech,9-Speed Automatic | AWD
158,698210449,12165,25727,NE,Acura,TLX,2015,,0,auto,FWD,Graphite Luster Metallic,Parchment,Used 2015 Acura TLX Base,8-Speed Automatic with Auto-Shift | FWD
159,699319848,12492,29900,NJ,Acura,TLX,2015,,1,auto,AWD,Basque Red Pearl,,Certified 2015 Acura TLX V6 Advance,9-Speed Automatic | AWD
160,696501794,12574,31988,MD,Acura,TLX,2015,,1,auto,AWD,Silver,,Certified 2015 Acura TLX V6 Tech,9-Speed Automatic w/OD | AWD
161,698406469,12610,27593,PA,Acura,TLX,2015,,1,auto,FWD,Black Copper Pearl,Parchment,Certified 2015 Acura TLX V6 Tech,9-Speed Automatic | FWD
162,677428765,12897,28999,NJ,Acura,TLX,2015,,0,auto,FWD,Fathom Blue Pearl,Greystone,Used 2015 Acura TLX V6 Advance,9-Speed Automatic | FWD
163,677395754,12897,28999,NJ,Acura,TLX,2015,,0,auto,FWD,Fathom Blue Pearl,Greystone,Used 2015 Acura TLX V6 Advance,9-Speed Automatic | FWD
