,id,miles,name,powertrain,price,state,brand,model,year,capacity,Certified,strange_pt2,gearbox,dwheel,ext,int
1729,690783446,37886,Used 2015 Lexus IS 250 F SPORT PACKAGE,6-Speed Automatic | RWD,26450,NC,lexus,IS,2015,,0,0,auto,RWD,Dark Gray,Light Gray
1730,700737980,38291,Used 2014 Lexus IS 250 Base,6-Speed Automatic | RWD,25988,CA,lexus,IS,2014,,0,0,auto,RWD,Black,Black
1731,697481494,40815,Used 2010 Lexus IS 250,6-Speed Automatic | AWD,16998,NC,lexus,IS,2010,,0,0,auto,AWD,Smoky Granite Mica,Black
1732,698769979,40838,Used 2009 Lexus IS 250,6-Speed Automatic | AWD,18300,CA,lexus,IS,2009,,0,0,auto,AWD,Starfire Pearl,Ecru / Light Brown
1733,697298920,42262,Used 2014 Lexus IS 250 Base,6-Speed Automatic | AWD,26995,NJ,lexus,IS,2014,,0,0,auto,AWD,Deep Sea Mica,Flaxen
1734,697779791,43929,Used 2013 Lexus IS 250 Base,6-Speed Automatic | RWD,21200,OR,lexus,IS,2013,,0,0,auto,RWD,Silver,Black
1735,695368875,44924,Certified 2014 Lexus IS 250 Base,6-Speed Automatic | RWD,28990,GA,lexus,IS,2014,,1,0,auto,RWD,Silver Lining Metallic,Light Gray
1736,695413553,45428,Used 2013 Lexus IS 250 Base,6-Speed Automatic | RWD,20900,NC,lexus,IS,2013,,0,0,auto,RWD,White,Black
1737,699119365,45588,Certified 2014 Lexus IS 250 250,6-Speed Automatic w/OD | RWD,29800,CA,lexus,IS,2014,,1,0,auto,RWD,Ultra White,Rioja Red
1738,694798955,47458,Certified 2012 Lexus IS 250,6-Speed Automatic | RWD,18499,GA,lexus,IS,2012,,1,0,auto,RWD,Black,White
1739,699234091,49017,Used 2014 Lexus IS 250 Base,6-Speed Automatic | RWD,24999,WA,lexus,IS,2014,,0,0,auto,RWD,Red,Black
1740,699641328,50746,Used 2012 Lexus IS 250 Base,6-Speed Automatic | AWD,17998,NJ,lexus,IS,2012,,0,0,auto,AWD,Starfire Pearl,Ecru
1741,693968321,51240,Used 2011 Lexus IS 250 Base,6-Speed Automatic | AWD,18978,IL,lexus,IS,2011,,0,0,auto,AWD,Smoky Granite Mica,Black
1742,699965633,52815,Used 2010 Lexus IS 250C,6-Speed Automatic | RWD,23995,VA,lexus,IS,2010,,0,0,auto,RWD,Obsidian Black,Alabaster
1743,691286067,53690,Used 2014 Lexus IS 250 Base,6 speed automatic | RWD,24500,CA,lexus,IS,2014,,0,0,auto,RWD,Black,RED
1744,698527933,55428,Used 2012 Lexus IS 250C 250 C,6-Speed Automatic w/manual shift | RWD,23292,CA,lexus,IS,2012,,0,0,auto|manual,RWD,Obsidian,
1745,688050296,61359,Used 2014 Lexus IS 250 Base,6-Speed Automatic | RWD,20988,FL,lexus,IS,2014,,0,0,auto,RWD,White,Burgundy
1746,695758762,62614,Used 2011 Lexus IS 250 Base,RWD,17990,LA,lexus,IS,2011,,0,0,,RWD,Black,
1747,697320201,63662,Used 2011 Lexus IS 250 Base,6-Speed Automatic | RWD,15999,GA,lexus,IS,2011,,0,0,auto,RWD,White,Black
1748,698776374,70092,Used 2012 Lexus IS 250 Base,6-Speed Automatic | AWD,17995,NJ,lexus,IS,2012,,0,0,auto,AWD,White,Black
1749,698084242,72443,Used 2008 Lexus IS 250,6-Speed Automatic | AWD,16400,CO,lexus,IS,2008,,0,0,auto,AWD,Tungsten Pearl,Sterling
1750,697604383,73886,Used 2010 Lexus IS 250,6-Speed Automatic | AWD,14699,CA,lexus,IS,2010,,0,0,auto,AWD,Black Sapphire Pearl,Black
1751,698072021,76415,Used 2012 Lexus IS 250 Base,6-Speed Automatic | RWD,16998,FL,lexus,IS,2012,,0,0,auto,RWD,White,Light Gray
1752,693014126,77893,Used 2009 Lexus IS 250,6 speed automatic | AWD,12995,VA,lexus,IS,2009,,0,0,auto,AWD,Black,Cream Beige
1753,617057155,83639,Used 2011 Lexus IS 250C Base,6-Speed Automatic | RWD,18404,KY,lexus,IS,2011,,0,0,auto,RWD,Silver,
1754,700395226,85049,Used 2008 Lexus IS 250,6-Speed Automatic | RWD,11399,FL,lexus,IS,2008,,0,0,auto,RWD,White,Tan
1755,695260085,85474,Used 2012 Lexus IS 250 Base,6-Speed Automatic | RWD,14495,CA,lexus,IS,2012,,0,0,auto,RWD,Nebula Gray Pearl,Ecru
1756,698042798,86465,Used 2008 Lexus IS 250,6-Speed Automatic | AWD,12495,MO,lexus,IS,2008,,0,0,auto,AWD,Gray,
1757,698766490,87069,Used 2009 Lexus IS 250,6-Speed Automatic | RWD,12999,FL,lexus,IS,2009,,0,0,auto,RWD,White,Ivory
1758,699940625,88077,Used 2006 Lexus IS 250,6-Speed | RWD,11980,MO,lexus,IS,2006,,0,0,,RWD,Silver,
1759,677914043,88211,Used 2007 Lexus IS 250,6-Speed Automatic | AWD,11900,TN,lexus,IS,2007,,0,0,auto,AWD,Smoky Granite,
1760,697740007,89881,Used 2009 Lexus IS 250,6-Speed Automatic | AWD,15990,GA,lexus,IS,2009,,0,0,auto,AWD,Obsidian Black,Black
1761,692524401,91097,Used 2011 Lexus IS 250C Base,6-Speed Automatic | RWD,18997,LA,lexus,IS,2011,,0,0,auto,RWD,Mercury Metallic,Black
1762,692519865,91885,Used 2007 Lexus IS 250,6-Speed Automatic | AWD,11995,NJ,lexus,IS,2007,,0,0,auto,AWD,Blue Metallic,Black
1763,690100920,94726,Used 2008 Lexus IS 250,6-Speed Automatic | AWD,11500,NJ,lexus,IS,2008,,0,0,auto,AWD,Silver,Black
1764,699921412,99333,Used 2008 Lexus IS 250 250,Automatic | RWD,12238,TX,lexus,IS,2008,,0,0,auto,RWD,Obsidian,Black
1765,697857861,100925,Used 2008 Lexus IS 250,6-Speed Automatic | RWD,12123,NC,lexus,IS,2008,,0,0,auto,RWD,Obsidian Black,Black
1766,699141522,100946,Used 2008 Lexus IS 250,6-Speed Automatic | AWD,12900,NE,lexus,IS,2008,,0,0,auto,AWD,Tungsten Pearl,Black
1767,693960811,101744,Used 2008 Lexus IS 250,6-Speed Automatic | AWD,12495,PA,lexus,IS,2008,,0,0,auto,AWD,Black,Black
1768,693894901,102274,Used 2007 Lexus IS 250,6-Speed Automatic | AWD,9797,VA,lexus,IS,2007,,0,0,auto,AWD,Gray,
1769,689830659,104971,Used 2009 Lexus IS 250,6-Speed Automatic | RWD,10995,TX,lexus,IS,2009,,0,0,auto,RWD,,
1770,676915853,105175,Used 2010 Lexus IS 250,6-Speed Automatic | RWD,11995,TX,lexus,IS,2010,,0,0,auto,RWD,Smoky Granite Mica,Light Gray
1771,691652482,109416,Used 2009 Lexus IS 250,6-Speed Automatic | AWD,11456,MI,lexus,IS,2009,,0,0,auto,AWD,Glacier Frost Mica,
1772,695980073,118616,Used 2008 Lexus IS 250,6-Speed Automatic | RWD,12988,TN,lexus,IS,2008,,0,0,auto,RWD,Is 250 Automatic,Tan
1773,700018120,119356,Used 2008 Lexus IS 250,6-Speed Automatic | AWD,12600,OR,lexus,IS,2008,,0,0,auto,AWD,Smoky Granite Mica,Black
1774,696684819,125163,Used 2009 Lexus IS 250,6-Speed Automatic | RWD,8995,TX,lexus,IS,2009,,0,0,auto,RWD,Gray,Black
1775,679204298,126986,Used 2007 Lexus IS 250,6-Speed Automatic | AWD,9890,PA,lexus,IS,2007,,0,0,auto,AWD,Blue Metallic,Black
1776,699016881,130923,Used 2006 Lexus IS 250,6-Speed Automatic | AWD,10000,KY,lexus,IS,2006,,0,0,auto,AWD,Tungsten Pearl,Sterling
1777,697159242,133897,Used 2009 Lexus IS 250,6-Speed Automatic | AWD,14077,WA,lexus,IS,2009,,0,0,auto,AWD,Mercury Metallic,Black
1778,691167488,138556,Used 2006 Lexus IS 250,6-Speed Automatic | RWD,8995,TN,lexus,IS,2006,,0,0,auto,RWD,Matador Red Mica,
1779,699671767,143006,Used 2008 Lexus IS 250,6-Speed Automatic | AWD,8991,TX,lexus,IS,2008,,0,0,auto,AWD,Black,Black
1780,669833648,148731,Used 2008 Lexus IS 250,6-Speed Automatic | RWD,7699,CA,lexus,IS,2008,,0,0,auto,RWD,Black Sapphire Pearl,Black
1781,672726215,153403,Used 2002 Lexus IS 300,5-Speed Automatic | RWD,6499,CA,lexus,IS,2002,,0,0,auto,RWD,Silver,Beige
1782,699449308,162059,Used 2007 Lexus IS 250,6-Speed Automatic | RWD,8500,CA,lexus,IS,2007,,0,0,auto,RWD,Gray,Black
1783,680309529,7558,Used 2001 Lexus IS 300,6-Speed Automatic | RWD,32995,HI,lexus,IS,2001,,0,0,auto,RWD,White,
1784,692688399,9435,Certified 2013 Lexus IS 250C Base,6-Speed Automatic | RWD,35489,PA,lexus,IS,2013,,1,0,auto,RWD,Silver,Black
1785,700596190,10907,Used 2016 Lexus IS 300,6-Speed Automatic | AWD,34999,DE,lexus,IS,2016,,0,0,auto,AWD,Nebula Gray Pearl,Black
1786,700527024,11994,Used 2016 Lexus IS 200t Base,8-Speed Automatic | RWD,30250,VA,lexus,IS,2016,,0,0,auto,RWD,Black,Black
1787,700552022,11994,Used 2016 Lexus IS 200t Base,8-Speed Automatic | RWD,30250,TX,lexus,IS,2016,,0,0,auto,RWD,Black,Black
1788,700541729,11994,Used 2016 Lexus IS 200t Base,8-Speed Automatic | RWD,30250,TX,lexus,IS,2016,,0,0,auto,RWD,Black,Black
1789,698388144,13216,Certified 2014 Lexus IS 250,6-Speed Automatic | AWD,31777,MD,lexus,IS,2014,,1,0,auto,AWD,Matador Red Mica,Flaxen
1790,695830815,13614,Used 2014 Lexus IS 250 Base,6-Speed Automatic | RWD,23999,NC,lexus,IS,2014,,0,0,auto,RWD,Obsidian Black,Black
1791,697288816,13657,Certified 2016 Lexus IS 200t Base,8-Speed Automatic | RWD,33462,OK,lexus,IS,2016,,1,0,auto,RWD,Eminent White Pearl,Parchment
1792,697885583,14339,Used 2014 Lexus IS 250 Base,6-Speed Automatic | RWD,28489,SC,lexus,IS,2014,,0,0,auto,RWD,Silver Lining Metallic,Red
1793,700652751,14366,Used 2015 Lexus IS 250 Base,6-Speed Automatic | RWD,28995,FL,lexus,IS,2015,,0,0,auto,RWD,White,Brown
1794,698924225,14616,Certified 2015 Lexus IS 250 250,6-Speed Automatic | AWD,27999,CT,lexus,IS,2015,,1,0,auto,AWD,Starfire Pearl,Parchment
1795,695133206,15052,Certified 2015 Lexus IS 250,6-Speed Automatic w/OD | RWD,32700,WA,lexus,IS,2015,,1,0,auto,RWD,Nebula Gray Pearl,Stratus Gray
1796,700537005,15340,Used 2015 Lexus IS 250 250,6-Speed Automatic | AWD,29988,NY,lexus,IS,2015,,0,0,auto,AWD,Obsidian Black,Parchment
1797,698352610,15495,Used 2016 Lexus IS 200t Base,8-Speed Automatic | RWD,33599,AL,lexus,IS,2016,,0,0,auto,RWD,Ultra White,Black
1798,695420370,15523,Used 2015 Lexus IS 250,6-Speed Automatic | RWD,25985,TN,lexus,IS,2015,,0,0,auto,RWD,Silver Lining Metallic,Gray
1799,700192324,15607,Used 2015 Lexus IS 250 Base,6-Speed Automatic | RWD,27250,TX,lexus,IS,2015,,0,0,auto,RWD,Gray,Black
1800,700541919,15607,Used 2015 Lexus IS 250 Base,6-Speed Automatic | RWD,27250,TX,lexus,IS,2015,,0,0,auto,RWD,Gray,Black
1801,700527196,15607,Used 2015 Lexus IS 250 Base,6-Speed Automatic | RWD,27250,VA,lexus,IS,2015,,0,0,auto,RWD,Gray,Black
1802,695368814,15712,Certified 2014 Lexus IS 250 Base,6-Speed Automatic | RWD,29990,GA,lexus,IS,2014,,1,0,auto,RWD,Gray,
1803,693311575,15792,Certified 2015 Lexus IS 250,6-Speed Automatic w/OD | AWD,34995,WA,lexus,IS,2015,,1,0,auto,AWD,Nebula Gray Pearl,Black
1804,700132119,15850,Used 2014 Lexus IS 250 Base,6-Speed Automatic | RWD,26500,AZ,lexus,IS,2014,,0,0,auto,RWD,Silver Lining Metallic,Light Gray
1805,697356815,15898,Certified 2013 Lexus IS 250C Base,6-Speed Automatic | RWD,33995,OH,lexus,IS,2013,,1,0,auto,RWD,Obsidian Black,Black
1806,677371355,15907,Used 2014 Lexus IS 250 Base,6-Speed Automatic | AWD,27005,CO,lexus,IS,2014,,0,0,auto,AWD,Silver Lining Metallic,Gray
1807,696169976,15975,Used 2014 Lexus IS 250 Base,6-Speed Automatic | RWD,28881,CA,lexus,IS,2014,,0,0,auto,RWD,Nebula Gray Pearl,Black
1808,693627599,16620,Certified 2015 Lexus IS 250,6-Speed Automatic | RWD,29990,GA,lexus,IS,2015,,1,0,auto,RWD,Atomic Silver,Black
1809,696039804,16805,Certified 2014 Lexus IS 250 4DR SPT SDN AWD A,6-Speed Automatic w/OD | AWD,32825,WA,lexus,IS,2014,,1,0,auto,AWD,Atomic Silver,Flaxen
1810,699407308,19458,Used 2015 Lexus IS 250,6-Speed Automatic | RWD,28180,LA,lexus,IS,2015,,0,0,auto,RWD,Gray,Tan
1811,699334011,19960,Used 2015 Lexus IS 250 250,6-Speed Automatic | RWD,29483,CA,lexus,IS,2015,,0,0,auto,RWD,Starfire Pearl,Black
1812,699333994,19971,Used 2015 Lexus IS 250 250,6-Speed Automatic | RWD,30881,CA,lexus,IS,2015,,0,0,auto,RWD,Nebula Gray Pearl,Black
1813,696940340,20106,Used 2015 Lexus IS 250 250,6-Speed Automatic | RWD,29883,CA,lexus,IS,2015,,0,0,auto,RWD,Atomic Silver,Black
1814,699557723,20119,Certified 2015 Lexus IS 250,6-Speed Automatic | RWD,29690,CA,lexus,IS,2015,,1,0,auto,RWD,Atomic,Black
1815,699898178,20490,Certified 2015 Lexus IS 250,6-Speed Automatic | RWD,29390,CA,lexus,IS,2015,,1,0,auto,RWD,Silver Black,Black
1816,700119445,20752,Used 2015 Lexus IS 250 Base,6-Speed Automatic | AWD,27000,FL,lexus,IS,2015,,0,0,auto,AWD,Gray,Black
1817,696532635,20752,Used 2015 Lexus IS 250 Base,6-Speed Automatic | AWD,27000,OH,lexus,IS,2015,,0,0,auto,AWD,Gray,Black
1818,696464845,20752,Used 2015 Lexus IS 250 Base,6-Speed Automatic | AWD,27000,NC,lexus,IS,2015,,0,0,auto,AWD,Gray,Black
1819,696180886,20752,Used 2015 Lexus IS 250 Base,6-Speed Automatic | AWD,27000,VA,lexus,IS,2015,,0,0,auto,AWD,Gray,Black
1820,698723048,20752,Used 2015 Lexus IS 250 Base,6-Speed Automatic | AWD,27000,AL,lexus,IS,2015,,0,0,auto,AWD,Gray,Black
1821,698722483,20752,Used 2015 Lexus IS 250 Base,6-Speed Automatic | AWD,27000,TN,lexus,IS,2015,,0,0,auto,AWD,Gray,Black
1822,700106883,20752,Used 2015 Lexus IS 250 Base,6-Speed Automatic | AWD,27000,MO,lexus,IS,2015,,0,0,auto,AWD,Gray,Black
1823,696493914,20752,Used 2015 Lexus IS 250 Base,6-Speed Automatic | AWD,27000,TX,lexus,IS,2015,,0,0,auto,AWD,Gray,Black
1824,698715897,20752,Used 2015 Lexus IS 250 Base,6-Speed Automatic | AWD,27000,VA,lexus,IS,2015,,0,0,auto,AWD,Gray,Black
1825,698116456,20752,Used 2015 Lexus IS 250 Base,6-Speed Automatic | AWD,27000,FL,lexus,IS,2015,,0,0,auto,AWD,Gray,Black
1826,698855796,20752,Used 2015 Lexus IS 250 Base,6-Speed Automatic | AWD,27000,TN,lexus,IS,2015,,0,0,auto,AWD,Gray,Black
1827,700109753,20752,Used 2015 Lexus IS 250 Base,6-Speed Automatic | AWD,27000,PA,lexus,IS,2015,,0,0,auto,AWD,Gray,Black
1828,698721706,20752,Used 2015 Lexus IS 250 Base,6-Speed Automatic | AWD,27000,NC,lexus,IS,2015,,0,0,auto,AWD,Gray,Black
1829,698769844,20752,Used 2015 Lexus IS 250 Base,6-Speed Automatic | AWD,27000,TX,lexus,IS,2015,,0,0,auto,AWD,Gray,Black
1830,697099571,20752,Used 2015 Lexus IS 250 Base,6-Speed Automatic | AWD,27000,OH,lexus,IS,2015,,0,0,auto,AWD,Gray,Black
1831,696453816,20752,Used 2015 Lexus IS 250 Base,6-Speed Automatic | AWD,27000,GA,lexus,IS,2015,,0,0,auto,AWD,Gray,Black
1832,698723501,20752,Used 2015 Lexus IS 250 Base,6-Speed Automatic | AWD,27000,PA,lexus,IS,2015,,0,0,auto,AWD,Gray,Black
1833,696194491,20752,Used 2015 Lexus IS 250 Base,6-Speed Automatic | AWD,27000,TX,lexus,IS,2015,,0,0,auto,AWD,Gray,Black
1834,697389979,20752,Used 2015 Lexus IS 250 Base,6-Speed Automatic | AWD,27000,IN,lexus,IS,2015,,0,0,auto,AWD,Gray,Black
1835,696532115,20752,Used 2015 Lexus IS 250 Base,6-Speed Automatic | AWD,27000,OH,lexus,IS,2015,,0,0,auto,AWD,Gray,Black
1836,700363529,20899,Used 2014 Lexus IS 250 Base,6-Speed Automatic | AWD,25994,TN,lexus,IS,2014,,0,0,auto,AWD,Matador Red Mica,Flaxen
1837,691361769,21180,Used 2015 Lexus IS 250,6-Speed Automatic | RWD,25998,CA,lexus,IS,2015,,0,0,auto,RWD,White,Beige / Tan
1838,697176688,21473,Used 2015 Lexus IS 250 250,6-Speed Automatic | RWD,28881,CA,lexus,IS,2015,,0,0,auto,RWD,Nebula Gray Pearl,Black
1839,694287911,21573,Used 2015 Lexus IS 250 250,6-Speed Automatic | RWD,27821,AR,lexus,IS,2015,,0,0,auto,RWD,Silver,Black
1840,695531729,21830,Used 2015 Lexus IS 250 250,6-Speed Automatic | RWD,28882,CA,lexus,IS,2015,,0,0,auto,RWD,Silver Lining Metallic,Black
1841,699405726,21834,Used 2014 Lexus IS 250 Base,6-Speed Automatic | RWD,27644,FL,lexus,IS,2014,,0,0,auto,RWD,Silver,
1842,698905564,21941,Certified 2015 Lexus IS 250 250,6-Speed Automatic | AWD,36995,VA,lexus,IS,2015,,1,0,auto,AWD,Ultra White,Black
1843,697454548,21968,Used 2014 Lexus IS 250,6-Speed Automatic w/OD | RWD,28897,NM,lexus,IS,2014,,0,0,auto,RWD,Starfire Pearl,Parchment
1844,699065366,22165,Used 2014 Lexus IS 250 Base,6-Speed Automatic | AWD,26250,OH,lexus,IS,2014,,0,0,auto,AWD,White,Tan
1845,699220736,22165,Used 2014 Lexus IS 250 Base,6-Speed Automatic | AWD,26250,NC,lexus,IS,2014,,0,0,auto,AWD,White,Tan
1846,700271010,22165,Used 2014 Lexus IS 250 Base,6-Speed Automatic | AWD,26250,PA,lexus,IS,2014,,0,0,auto,AWD,White,Tan
1847,700615573,22165,Used 2014 Lexus IS 250 Base,6-Speed Automatic | AWD,26250,VA,lexus,IS,2014,,0,0,auto,AWD,White,Tan
1848,699239453,22165,Used 2014 Lexus IS 250 Base,6-Speed Automatic | AWD,26250,FL,lexus,IS,2014,,0,0,auto,AWD,White,Tan
1849,699229445,22165,Used 2014 Lexus IS 250 Base,6-Speed Automatic | AWD,26250,VA,lexus,IS,2014,,0,0,auto,AWD,White,Tan
1850,699238117,22165,Used 2014 Lexus IS 250 Base,6-Speed Automatic | AWD,26250,OH,lexus,IS,2014,,0,0,auto,AWD,White,Tan
1851,699248396,22165,Used 2014 Lexus IS 250 Base,6-Speed Automatic | AWD,26250,IN,lexus,IS,2014,,0,0,auto,AWD,White,Tan
1852,700298287,22165,Used 2014 Lexus IS 250 Base,6-Speed Automatic | AWD,26250,TN,lexus,IS,2014,,0,0,auto,AWD,White,Tan
1853,699230756,22165,Used 2014 Lexus IS 250 Base,6-Speed Automatic | AWD,26250,TN,lexus,IS,2014,,0,0,auto,AWD,White,Tan
1854,699247130,22165,Used 2014 Lexus IS 250 Base,6-Speed Automatic | AWD,26250,NC,lexus,IS,2014,,0,0,auto,AWD,White,Tan
1855,699235535,22165,Used 2014 Lexus IS 250 Base,6-Speed Automatic | AWD,26250,GA,lexus,IS,2014,,0,0,auto,AWD,White,Tan
1856,699248158,22165,Used 2014 Lexus IS 250 Base,6-Speed Automatic | AWD,26250,PA,lexus,IS,2014,,0,0,auto,AWD,White,Tan
1857,697619788,22165,Used 2014 Lexus IS 250 Base,6-Speed Automatic | AWD,26250,TX,lexus,IS,2014,,0,0,auto,AWD,White,Tan
1858,699436549,22165,Used 2014 Lexus IS 250 Base,6-Speed Automatic | AWD,26250,OH,lexus,IS,2014,,0,0,auto,AWD,White,Tan
1859,699238691,22165,Used 2014 Lexus IS 250 Base,6-Speed Automatic | AWD,26250,TX,lexus,IS,2014,,0,0,auto,AWD,White,Tan
1860,697629183,22165,Used 2014 Lexus IS 250 Base,6-Speed Automatic | AWD,26250,TX,lexus,IS,2014,,0,0,auto,AWD,White,Tan
1861,700267265,22165,Used 2014 Lexus IS 250 Base,6-Speed Automatic | AWD,26250,MO,lexus,IS,2014,,0,0,auto,AWD,White,Tan
1862,699436305,22165,Used 2014 Lexus IS 250 Base,6-Speed Automatic | AWD,26250,AL,lexus,IS,2014,,0,0,auto,AWD,White,Tan
1863,699146803,22320,Certified 2015 Lexus IS 250 W/NAV,6-Speed Automatic | AWD,31381,NV,lexus,IS,2015,,1,0,auto,AWD,Nebula Gray Pearl,Black
1864,700616319,22702,Used 2015 Lexus IS 250 Base,6-Speed Automatic | RWD,26500,TX,lexus,IS,2015,,0,0,auto,RWD,Gray,Black
1865,700607126,22702,Used 2015 Lexus IS 250 Base,6-Speed Automatic | RWD,26500,PA,lexus,IS,2015,,0,0,auto,RWD,Gray,Black
1866,699229315,22702,Used 2015 Lexus IS 250 Base,6-Speed Automatic | RWD,26500,VA,lexus,IS,2015,,0,0,auto,RWD,Gray,Black
1867,700605774,22702,Used 2015 Lexus IS 250 Base,6-Speed Automatic | RWD,26500,NC,lexus,IS,2015,,0,0,auto,RWD,Gray,Black
1868,698039542,22702,Used 2015 Lexus IS 250 Base,6-Speed Automatic | RWD,26500,TX,lexus,IS,2015,,0,0,auto,RWD,Gray,Black
1869,699786454,22824,Certified 2014 Lexus IS 250 250,6-Speed Automatic w/OD | RWD,29900,CA,lexus,IS,2014,,1,0,auto,RWD,Silver Lining Metallic,Black
1870,698683636,22957,Used 2015 Lexus IS 250,6-Speed Automatic | RWD,27981,TX,lexus,IS,2015,,0,0,auto,RWD,Ultra White,Parchment
1871,693895063,23001,Used 2015 Lexus IS 250 250,6-Speed Automatic | AWD,28839,AR,lexus,IS,2015,,0,0,auto,AWD,Silver,Light Gray
1872,666922485,23207,Used 2014 Lexus IS 250 4DR SPT SDN RWD A,6-Speed Automatic w/OD | RWD,31995,WA,lexus,IS,2014,,0,0,auto,RWD,Starfire Pearl,Parchment
1873,698668218,23301,Used 2015 Lexus IS 250 250,6-Speed Automatic | RWD,29881,CA,lexus,IS,2015,,0,0,auto,RWD,Atomic Silver,Red
1874,700541924,23426,Used 2014 Lexus IS 250 Base,6-Speed Automatic | RWD,26750,TX,lexus,IS,2014,,0,0,auto,RWD,Black,Light Gray
1875,700552277,23426,Used 2014 Lexus IS 250 Base,6-Speed Automatic | RWD,26750,TX,lexus,IS,2014,,0,0,auto,RWD,Black,Light Gray
1876,700527190,23426,Used 2014 Lexus IS 250 Base,6-Speed Automatic | RWD,26750,VA,lexus,IS,2014,,0,0,auto,RWD,Black,Light Gray
1877,700517492,23426,Used 2014 Lexus IS 250 Base,6-Speed Automatic | RWD,26750,PA,lexus,IS,2014,,0,0,auto,RWD,Black,Light Gray
1878,696643410,23489,Certified 2015 Lexus IS 250,6-Speed Automatic | RWD,28000,CA,lexus,IS,2015,,1,0,auto,RWD,Starfire Pearl,Parchment
1879,693654066,23867,Used 2014 Lexus IS 250 Base,6-Speed Automatic | RWD,29883,CA,lexus,IS,2014,,0,0,auto,RWD,Obsidian Black,Red
1880,699333436,24483,Used 2014 Lexus IS 250 Base,6-Speed Automatic | RWD,28882,CA,lexus,IS,2014,,0,0,auto,RWD,Obsidian Black,Black
1881,700035998,24889,Certified 2015 Lexus IS 250 250,6-Speed Automatic | AWD,29499,CT,lexus,IS,2015,,1,0,auto,AWD,Obsidian Black,Black
1882,700303294,25516,Used 2014 Lexus IS 250,6-Speed Automatic w/OD | AWD,27990,PA,lexus,IS,2014,,0,0,auto,AWD,Ultra White,Parchment
1883,690643134,25627,Certified 2014 Lexus IS 250C Base,6-Speed Automatic | RWD,36989,PA,lexus,IS,2014,,1,0,auto,RWD,Black,Black
1884,698890393,26249,Certified 2014 Lexus IS 250 4DR SPT SDN AWD A,6-Speed Automatic w/OD | AWD,32685,WA,lexus,IS,2014,,1,0,auto,AWD,Obsidian,Rioja Red
1885,698714417,26738,Used 2015 Lexus IS 250 250,6-Speed Automatic | AWD,28799,NJ,lexus,IS,2015,,0,0,auto,AWD,Ultra White,Parchment
1886,700014489,26794,Certified 2014 Lexus IS 250 F Sport,6-Speed Automatic w/OD | RWD,32900,CA,lexus,IS,2014,,1,0,auto,RWD,Liquid Platinum,Rioja Red
1887,699335106,27337,Used 2014 Lexus IS 250 Base,6-Speed Automatic | RWD,27500,GA,lexus,IS,2014,,0,0,auto,RWD,Ultra White,Alabaster
1888,699417201,27368,Certified 2014 Lexus IS 250,6-Speed Automatic | AWD,28499,CT,lexus,IS,2014,,1,0,auto,AWD,Liquid Platinum,Light Gray
1889,698032875,27727,Used 2015 Lexus IS 250,6-Speed Automatic | RWD,27998,CA,lexus,IS,2015,,0,0,auto,RWD,Black,Red
1890,700368804,27820,Certified 2014 Lexus IS 250,6-Speed Automatic w/OD | RWD,28900,CA,lexus,IS,2014,,1,0,auto,RWD,Starfire Pearl,Parchment
1891,697176714,27931,Used 2015 Lexus IS 250 250,6-Speed Automatic | RWD,29881,CA,lexus,IS,2015,,0,0,auto,RWD,Nebula Gray Pearl,Black
1892,700161655,28690,Used 2014 Lexus IS 250 Base,6-Speed Automatic | RWD,27882,CA,lexus,IS,2014,,0,0,auto,RWD,Black,Black
1893,696310479,29138,Used 2015 Lexus IS 250,6-Speed Automatic | RWD,25299,FL,lexus,IS,2015,,0,0,auto,RWD,Obsidian Black,Black
1894,694810890,29245,Used 2014 Lexus IS 250 Base,6-Speed Automatic | AWD,24490,NJ,lexus,IS,2014,,0,0,auto,AWD,Deep Sea Mica,Light Gray
1895,697851324,29324,Certified 2015 Lexus IS 250 250,6-Speed Automatic | AWD,28999,CT,lexus,IS,2015,,1,0,auto,AWD,Nebula Gray Pearl,Black
1896,699298787,29919,Certified 2014 Lexus IS 250,6-Speed Automatic | AWD,27999,CT,lexus,IS,2014,,1,0,auto,AWD,Nebula Grey,Black
1897,681428471,30539,Used 2014 Lexus IS 250 Base,6-Speed Automatic | RWD,24995,CA,lexus,IS,2014,,0,0,auto,RWD,Black,Black
1898,693496534,31642,Used 2014 Lexus IS 250 Base,6-Speed Automatic | RWD,18994,FL,lexus,IS,2014,,0,0,auto,RWD,Black,
1899,694773527,31721,Used 2014 Lexus IS 250 Base,6-Speed Automatic | RWD,24998,MS,lexus,IS,2014,,0,0,auto,RWD,Nebula Gray Pearl,Light Gray
1900,698445047,31837,Used 2014 Lexus IS 250 Base,6-Speed Automatic | RWD,29482,CA,lexus,IS,2014,,0,0,auto,RWD,Nebula Gray Pearl,Black
1901,698223131,33137,Used 2015 Lexus IS 250,6-Speed Automatic | AWD,31900,CT,lexus,IS,2015,,0,0,auto,AWD,Atomic Silver,Black
1902,698273309,33241,Used 2014 Lexus IS 250 Base,6 speed automatic | RWD,24500,SC,lexus,IS,2014,,0,0,auto,RWD,White Blind Spot Monitor Backup Camera,BLACK
1903,699290258,33375,Used 2014 Lexus IS 250 Base,6-Speed Automatic | AWD,30990,NV,lexus,IS,2014,,0,0,auto,AWD,Pearl White,Tan
